# X[mm] xp[rad] Y[mm] yp[rad]
-2.7257196029e+00 3.7947737093e+01 1.5398746520e+00 -5.7527047125e+01
-1.5375683588e-01 -1.3422651320e+01 -6.1749521589e-01 2.3697873954e+01
-2.6394453371e+00 1.0270134449e+02 2.2484102476e+00 -9.0543004181e+01
-2.6177336939e+00 9.1966463685e+01 1.7354560229e+00 -1.0106689080e+02
3.5050818504e+00 -3.0517195921e+01 -5.6878685418e+00 9.4228212999e+01
3.7687319449e+00 -6.4765010280e+01 -2.0306516807e+00 4.8307015329e+01
-1.1139969453e+00 -2.3742465579e+01 1.0252342978e+00 -2.4421421114e+01
-8.3762556495e-01 1.2901441323e+01 -2.4602372370e+00 3.2922539599e+01
3.0511011584e+00 -2.5264172671e+01 -5.2580063832e+00 8.6119175752e+01
-3.1821299635e+00 7.0115668959e+01 1.4536563098e+00 -5.1233999439e+01
-2.1726178343e+00 5.7767846046e+01 1.9580561876e+00 -8.2079360062e+01
3.4201595547e+00 -3.9929157145e+01 -2.2353291478e+00 3.8009000714e+01
-8.1377526473e-01 -3.3805361851e+00 1.2382381175e+00 -2.8753975934e+01
1.7694145340e+00 -6.8450616697e+01 -1.5331582899e+00 6.1643700811e+01
3.6984211071e+00 -8.5954189620e+01 -2.7761076563e+00 8.8383531030e+01
2.6576317267e+00 -8.6853005410e+01 -2.1547231572e+00 8.7300920052e+01
-2.8268070841e+00 8.4818029632e+01 2.4265494485e+00 -8.3594227273e+01
-2.2099976990e+00 8.7871301453e+01 1.8483578564e+00 -9.4912533623e+01
-2.7550817494e+00 4.8157998128e+01 1.7141677859e+00 -6.1756032556e+01
-2.2497764185e+00 4.6465281664e+01 1.4868587434e+00 -3.7022499282e+01
-3.0539950940e+00 5.9221139377e+01 1.6463470343e+00 -5.2162519131e+01
3.9700688690e+00 -7.9068256732e+01 -3.1702410878e+00 8.9208296262e+01
-3.1637856038e+00 7.7553111999e+01 2.1730216017e+00 -6.7368679183e+01
2.9104683928e+00 -3.8291494555e+01 -5.0361004811e-01 9.9703965182e+00
1.0847348797e+00 5.3624664397e+00 -1.3307907507e+00 1.6577614166e+01
3.1445741395e-02 1.8143386388e+01 -1.7380853598e+00 2.4948246758e+01
2.5551662021e+00 -4.7064570642e+01 -2.5586622270e+00 5.3190925902e+01
5.5431537969e-01 -2.1018644706e+01 1.7314301500e-02 5.7110697644e+00
-1.2536360902e+00 3.8647307577e+01 9.8140280289e-01 -2.2024468627e+01
1.7091081193e+00 -3.7552813176e+01 -5.8357901703e-01 1.9495237626e+01
-2.6585257892e+00 3.9163306350e+01 1.3299746585e+00 -4.0177008757e+01
9.0690252290e-01 -6.7746780674e+00 -9.5324836905e-01 7.6143758596e+00
3.6290786789e+00 -3.4087214590e+01 -2.7734098712e+00 4.6136698362e+01
-2.8010806294e+00 8.3299239457e+01 2.0167141068e+00 -9.2292719565e+01
-2.7058693736e+00 5.8712234428e+01 1.6679589972e+00 -8.0796363492e+01
2.0709889229e+00 -5.1256031368e+01 -9.2897091992e-01 3.7129612189e+01
3.1499807808e+00 -9.1494240220e+01 -2.5908987998e+00 9.8322499729e+01
3.4237312976e+00 -2.4604088672e+01 -5.3559387585e+00 8.3692636743e+01
-1.7013813006e-01 1.7643551248e+01 7.2576934578e-01 -1.6908644552e+01
5.3561434275e-01 -1.0520176208e+01 -4.4534299396e-01 9.2700365777e+00
-2.2181547225e+00 1.5264067495e+01 1.5020683763e+00 -5.1489861328e+01
2.3316857119e+00 -1.1666689299e+01 -1.9423787688e+00 2.7661046340e+01
-2.7479638125e+00 5.2258304727e+01 1.6603560744e+00 -7.3957968280e+01
3.8038457180e+00 -4.0123717383e+01 -5.7537507861e+00 1.0150027871e+02
2.0510650989e-01 -1.3383403917e+01 2.1186131506e-01 7.7629875642e+00
-1.3843954466e+00 2.0678567470e+01 3.0946193375e-01 -3.8691086802e-01
-1.2723688241e+00 4.3726686068e+01 1.7354082515e-02 -4.5469687757e+00
-1.1828326834e+00 2.7998966101e+01 5.1434344646e-01 -1.1873800570e+01
2.4614969444e+00 -9.8615984410e+01 -2.0875806606e+00 9.7249837056e+01
-3.0158379627e+00 8.3122982435e+01 2.2674617862e+00 -7.9795158200e+01
-2.3131665356e+00 1.7953836685e+01 1.5256219170e+00 -5.5103732281e+01
2.8549498169e+00 -3.9151843716e+01 -1.0234399110e+00 1.2780505974e+01
-2.4433553388e+00 2.8621238095e+01 1.6280671678e+00 -6.7976227275e+01
-1.9100455266e+00 1.3889917744e+01 6.4999001949e-01 -1.4129685225e+01
4.6748023810e+00 -6.5449759921e+01 -4.7229244879e+00 1.0029720027e+02
1.5162412057e+00 -8.0201962005e+01 -1.2227513308e+00 5.2685915499e+01
2.6534350931e-01 -3.4154552416e+00 -2.3456765535e-01 4.3479920499e+00
1.0289476349e+00 7.6550961163e+00 -1.8202966727e+00 2.3810055501e+01
2.8198066628e+00 -3.7642283312e+01 -8.1963579877e-01 1.7919092158e+01
-2.6019321185e+00 4.7766897182e+01 7.6910877328e-01 -2.3707155575e+01
1.8281294726e+00 -9.8428965124e+01 -1.4618174330e+00 7.0815279324e+01
4.2781461425e-01 1.6875436620e+01 -2.2825878405e+00 3.1201509529e+01
1.7726028362e+00 -9.5305187818e+01 -1.4668067786e+00 6.9777842702e+01
2.3142258708e+00 -3.6965484660e+01 1.6617590033e-01 2.2923822576e+00
-7.4543278776e-01 2.4370799265e+01 -2.1092464808e-01 1.3530829773e+00
-1.7573522785e+00 -6.0362862530e+00 1.4565515767e+00 -4.6093899909e+01
-6.0263604356e-01 4.8366795086e+00 6.3716625322e-01 -2.6938298844e+00
2.7760995125e+00 -9.4778149399e+01 -2.3560765982e+00 9.6274526873e+01
-2.6789854375e+00 7.1327700142e+01 1.5672438483e+00 -9.0516598271e+01
-7.0301084194e-01 1.4639439817e+01 -3.4493825338e+00 4.3052538575e+01
1.0645065395e+00 -1.6960402475e-01 -2.5233782328e+00 3.8875028359e+01
-1.6682140167e+00 -5.7232611426e+00 1.2882252548e+00 -3.6352352041e+01
-2.4314194444e+00 5.6079063474e+01 1.4149673984e+00 -9.4298306822e+01
-2.7620493767e+00 9.1392937417e+01 2.1977906950e+00 -9.3331365044e+01
3.5164676633e+00 -2.9855225621e+01 -3.5927230689e+00 5.8299158403e+01
-2.7590752261e+00 3.9921193478e+01 1.3952422256e+00 -4.6346783995e+01
-5.4474791629e-01 3.0656107382e+01 -4.2399938787e-01 2.4357301686e+00
2.3757487399e-01 -3.2527411609e+01 -5.5806652687e-01 2.4107482175e+01
-2.9917281450e+00 6.8619058325e+01 2.0995094467e+00 -5.9436351732e+01
-2.5929718547e-01 1.5435083452e+01 -8.4575399702e-01 8.2897865315e+00
-2.0211006593e+00 5.7521934873e+01 -1.4575980140e-01 -2.5432854243e+00
1.7163583807e+00 -2.6461078209e+01 -1.8880238356e+00 3.5529822654e+01
4.2587666075e+00 -5.3248593756e+01 -3.8114246303e+00 7.6129687895e+01
-2.5850962834e+00 3.0120881553e+01 1.3138161659e+00 -4.1956839716e+01
-6.7570039077e-03 2.1055837811e+01 -4.7146962396e-01 3.4223650473e+00
-2.5154321764e+00 2.8959576302e+01 1.2172437309e+00 -3.6534272823e+01
-2.4830324934e+00 3.8471009322e+01 1.6808125909e+00 -7.5473432753e+01
-1.1788142747e-02 -3.3450169474e+01 -2.6086424699e-01 1.7497027551e+01
-1.1460093055e+00 -1.3352055143e+01 7.1675046915e-01 -1.4235426498e+01
4.0850071225e+00 -7.6892285350e+01 -3.1541583210e+00 8.5352468746e+01
-2.7681971775e+00 3.9605902865e+01 1.4877643958e+00 -5.1259090458e+01
-2.8977950084e+00 6.0748994380e+01 1.4831899408e+00 -4.5308071855e+01
6.7248153094e-01 -5.8366458459e+01 -5.2907005481e-01 2.7663180075e+01
-2.6927508232e+00 4.5056812547e+01 3.9455555187e-01 -1.5095835629e+01
3.8843664031e+00 -7.4229954433e+01 -2.8130677172e+00 7.6908607047e+01
7.3416539193e-01 -2.2560336019e+01 1.5011468391e+00 -2.6180350196e+01
-2.4616390035e+00 4.6035913210e+01 1.3676071337e+00 -3.6350108260e+01
5.5185719989e-01 9.4968818063e+00 -2.2654445503e+00 3.3892191484e+01
-3.0227481447e+00 6.5135996605e+01 1.4735900840e+00 -4.3709623629e+01
4.1787472957e+00 -6.9956229395e+01 -3.1596827560e+00 7.7720963750e+01
-6.7105440926e-02 -4.6312229999e+01 5.0123999289e-01 -5.3825666917e+00
1.5817335646e+00 -8.5854274553e+01 -1.2053911164e+00 5.4030753979e+01
-6.8017156033e-01 3.0514379328e+01 4.1511771873e-01 -1.1243471878e+01
-2.1051788314e+00 1.1642231793e+01 1.6405598949e+00 -6.3400000961e+01
2.1557372321e+00 -9.4239318756e+00 -1.9414865406e+00 2.7181594957e+01
-2.2983773403e+00 2.0780434920e+01 1.6180954765e+00 -6.7450681190e+01
-1.7046976667e+00 2.8451372106e+01 -2.6422264808e+00 3.6910416113e+01
-2.6617706747e+00 4.9458714335e+01 1.3258759926e+00 -3.6300890780e+01
3.7860930030e+00 -4.6612514522e+01 -3.0656160762e+00 6.1267472120e+01
-5.2712141638e-02 -6.8267108195e+00 4.0108309599e-02 1.0349659662e+01
3.5891149805e+00 -7.7958106826e+01 -2.2985743807e+00 7.0818455943e+01
-8.9020862942e-01 3.7630984857e+01 -1.0868495878e+00 1.2727858797e+01
-1.0342574725e+00 -1.9396844919e+01 6.9253905966e-01 -1.2381512669e+01
2.3601980029e+00 -8.2131823498e+01 -1.6995498911e+00 7.2355417140e+01
-2.7964196784e+00 7.0594541436e+01 1.7978066405e+00 -8.3006451055e+01
1.3903740775e+00 -5.3746765300e+01 -1.2078220634e+00 4.7676522449e+01
-2.8386596759e+00 4.8121471474e+01 1.6411598075e+00 -6.0039836997e+01
-2.8275588960e+00 8.1827547587e+01 1.9895062123e+00 -5.4157514276e+01
-1.1952238291e+00 2.1693074845e+00 1.7225068730e-01 2.4937412196e+00
1.0477310228e+00 1.0668327381e+01 -2.9940322927e+00 4.1551665690e+01
-2.7944334111e+00 9.4259716177e+01 2.1744966608e+00 -7.1599850995e+01
4.2201939216e+00 -4.1344811635e+01 -4.3029039083e+00 7.4004177672e+01
-2.1320505074e+00 4.8966107670e+01 1.9984559095e+00 -7.2749554582e+01
6.8679796476e-01 -6.0743719301e+01 -5.8935526115e-01 2.9322310859e+01
1.6902833340e+00 -5.0491063128e+01 -1.8835668843e+00 6.0495041826e+01
-1.5155199224e+00 3.3867929487e+01 1.3237384571e+00 -3.0358381640e+01
-2.8207349284e+00 5.4431747521e+01 1.6980688231e+00 -7.1485065746e+01
1.8343772207e+00 -2.1174841678e+01 -3.0187156556e+00 3.7523107859e+01
-1.0470968741e-01 1.7392027832e+01 5.4940881973e-01 -1.3839854620e+01
3.6992805180e+00 -7.7299314615e+01 -2.9748039552e+00 8.7222981274e+01
2.0496932463e+00 -4.1945279242e+01 -1.5708682651e-01 1.5398171120e+01
1.8902689532e+00 -8.2623602781e+00 -3.7797015657e+00 5.7977527227e+01
-2.2010972931e+00 5.6989927543e+01 1.8216315065e+00 -4.1601313177e+01
4.7951641553e+00 -5.1755880700e+01 -4.9733683927e+00 8.6898343667e+01
-3.6586111109e-01 3.0795675998e+01 -1.7332970586e+00 2.2314169608e+01
-2.6444062528e+00 3.3481197959e+01 1.3028225448e+00 -4.1311218647e+01
1.8868441888e+00 -1.6588657539e+01 -3.1258393472e+00 5.1378293873e+01
-1.7011849604e+00 3.2002772095e+01 2.8886903323e-01 -2.8592829018e-01
-8.9655091905e-01 -2.8031825662e+01 1.0706556386e+00 -2.5262149303e+01
-2.9194462840e+00 6.5831251205e+01 2.0554911344e+00 -5.6356732780e+01
-2.4850101738e+00 7.9775627917e+01 2.1009007707e+00 -7.6520091763e+01
3.1520650087e+00 -6.3029013319e+01 4.6463478676e-01 -4.8811312506e+00
-2.5260963479e+00 6.7021953567e+01 2.2128070530e+00 -5.5332197766e+01
-3.7901566178e-01 -2.3977093667e+01 -1.9157743093e-02 9.9842874512e+00
-2.4756613723e+00 2.8782742228e+01 1.5609120711e+00 -5.4463786525e+01
2.8043983045e+00 -8.5862883666e+01 -2.1797414298e+00 8.5049442051e+01
3.2992119776e+00 -2.4093767929e+01 -4.0683964813e+00 6.2925386225e+01
1.6999406591e-01 -3.9552935703e+00 -3.8659124027e-02 1.4711780382e+00
-2.5619513451e+00 4.5647159884e+01 1.4730449029e+00 -8.5357168407e+01
-2.9214161268e+00 8.3877507944e+01 1.9816304063e+00 -5.2193230978e+01
2.0059852983e+00 -8.6889631039e+01 -1.6973574998e+00 7.8047520903e+01
1.2936416626e+00 8.0878496729e+00 -3.8287065075e+00 5.3460775403e+01
6.1308103535e-01 -2.3534049722e+01 9.9706840479e-01 -9.6157267485e+00
2.8643407501e+00 -4.9557029207e+01 3.7270716202e-01 -4.6546227198e+00
-2.9861196836e+00 8.3493541022e+01 2.4016988431e+00 -7.8653096973e+01
-2.5316532649e+00 4.6050817088e+01 1.5969254849e+00 -8.3679327837e+01
-1.6178622862e+00 1.2945334933e+01 9.5225346049e-01 -1.9578123373e+01
4.2802544587e+00 -6.3036991998e+01 -3.8119816364e+00 8.4222503243e+01
3.2362407550e+00 -4.9233076385e+01 -8.2370510663e-01 1.2529529134e+01
-2.3304410852e+00 4.6141769057e+01 1.3548235273e+00 -9.4957039415e+01
-8.7115164662e-01 -1.5011316899e+01 3.9480814894e-01 -1.5792465962e+00
1.5239534636e+00 -4.7138092976e+01 -5.2245926349e-01 2.5893344873e+01
-2.6536766097e+00 7.2199630622e+01 1.6573001142e+00 -3.8422324068e+01
1.9064989404e+00 -8.9367504674e+01 -1.5648222093e+00 6.7651511045e+01
-3.0099421951e+00 7.2448659074e+01 1.8602195550e+00 -7.5203809114e+01
-2.6000867251e+00 5.0558427831e+01 9.5886947222e-01 -2.7115797518e+01
2.6182402587e+00 -9.4589004437e+01 -2.1322856058e+00 9.3168511819e+01
-1.9030082846e+00 4.8549614333e+01 1.9629169117e+00 -4.4606601372e+01
-2.4104285878e+00 2.1916950625e+01 1.5548033501e+00 -6.6860297702e+01
-2.7605746647e+00 8.2116095826e+01 2.1255795066e+00 -6.0299717447e+01
-2.4993576482e+00 2.7136991931e+01 1.3039129336e+00 -4.0914826633e+01
-2.7503696458e+00 9.1576822839e+01 2.3426221538e+00 -8.8850930637e+01
-3.1464075825e+00 7.3213291560e+01 2.0473018454e+00 -6.4165158675e+01
-2.7098292343e+00 8.6294262619e+01 1.9134305015e+00 -9.6076655372e+01
-2.4825959324e+00 2.6933069366e+01 1.4884338880e+00 -5.0981545960e+01
2.9007391881e+00 -4.2903449161e+01 -8.1104987856e-02 4.5887991415e+00
-1.7075159967e+00 5.1084054703e+01 -1.9125688346e-01 -1.4012388595e+00
-1.5439056243e+00 -7.1293282985e+00 1.0384721547e+00 -2.5728574153e+01
6.1465556468e-02 -1.1919716550e+01 5.3118963296e-01 1.5093348951e+00
-1.7569982852e+00 4.6419490965e+01 1.6625088966e+00 -3.6847425192e+01
-2.7107411123e+00 4.1825498332e+01 8.7426876341e-01 -2.4989533375e+01
-1.5697824796e+00 2.5084117737e+01 -2.0987497288e+00 2.6645313364e+01
-5.3076691850e-01 -2.9549936435e+01 3.3073037627e-01 -8.4894558442e-01
2.6955095369e+00 -6.5837848671e+01 -1.2255748446e+00 4.6216065052e+01
9.3266681104e-01 -8.6946216719e+00 -4.6831241933e-01 1.0850770943e+00
-2.5155139471e+00 2.6894467720e+01 1.3207043919e+00 -4.2305880343e+01
-1.6770921317e+00 2.1237811517e+01 5.0014594530e-01 -8.1695449750e+00
2.9131791314e+00 -4.9399274544e+01 3.4945644184e-01 -4.7247073678e+00
1.9132057137e+00 -1.2440435922e+01 -2.1321961149e+00 2.8697685102e+01
1.3278968448e+00 -8.0479942498e+01 -8.6417659678e-01 4.1263880641e+01
-2.7753486954e+00 8.4330712698e+01 2.4252812136e+00 -7.7591791859e+01
2.4900889007e+00 -4.5102764016e+01 2.4137610249e-01 2.7148784808e+00
1.7940349603e+00 -4.2862321072e+01 -1.2842792804e+00 2.9858066872e+01
3.6078254013e+00 -2.9257658434e+01 -3.9580526132e+00 6.2537134519e+01
-2.6614304751e+00 4.1248058165e+01 1.0322224332e+00 -3.0761489903e+01
3.1586727056e+00 -4.0484780520e+01 -8.3181286760e-01 1.4035005643e+01
-2.2748206925e+00 4.0148241737e+01 5.7690885290e-01 -1.9645399991e+01
5.7472661276e-01 -5.6802389835e+01 -3.5683824134e-01 2.2006659038e+01
3.9559007335e+00 -4.9505520025e+01 -2.9777819525e+00 6.0013452369e+01
-2.6292680550e+00 7.2928398118e+01 2.3502143833e+00 -6.3153328813e+01
-9.6990059420e-01 -1.5442904137e+01 4.1596850612e-01 -4.0876623598e+00
-2.2510108492e+00 3.7145608384e+01 -5.2842246456e-01 8.4456214240e-01
1.3671814938e+00 -1.6532191852e+01 -1.7644184183e+00 3.1180351003e+01
1.5521139871e+00 -4.9813230695e+01 -1.2201116633e+00 4.6251278454e+01
1.4952106287e-01 5.6881681335e+00 -9.6212014726e-01 1.5501674267e+01
-1.1001886901e+00 8.0509645183e+00 6.6165220697e-01 -1.0853731750e+01
1.7569275274e+00 -1.0112936961e+02 -1.3541410017e+00 6.9741219675e+01
3.8073730396e-02 1.6437463482e+01 2.1246194393e-01 -8.0996140787e+00
1.9588822607e+00 -7.5262937301e+01 -1.7569008756e+00 6.6486347593e+01
3.2279207312e+00 -2.3908677804e+01 -3.9330379572e+00 6.0465476285e+01
-1.8378368838e+00 6.1139405459e+00 1.0670954694e+00 -2.8007823383e+01
-2.7819857814e+00 8.1316604362e+01 2.5144981444e+00 -7.6820764549e+01
3.6892612724e+00 -4.1056093035e+01 -2.3702365038e+00 4.3595730445e+01
-1.8029019213e+00 3.3468569402e+00 1.6084554849e+00 -5.3158790905e+01
-2.6799696523e+00 8.5515709654e+01 2.5361395320e+00 -8.8922649069e+01
-1.5101962916e+00 3.0594931773e+01 1.4547657357e+00 -3.4173675959e+01
-2.8976835048e+00 7.8362071817e+01 2.4407192094e+00 -7.1708303265e+01
9.9927709888e-01 9.2126738349e+00 -1.8886315090e+00 2.6395207949e+01
1.3839765248e+00 -6.7452129130e+01 -1.1513201283e+00 4.7463765650e+01
-2.8325590977e+00 1.0231191049e+02 2.2956061412e+00 -7.9047213204e+01
8.5724049025e-01 -4.2580957165e+01 -1.0548992733e-01 8.2916271069e+00
-2.6294125362e+00 4.2597759955e+01 -5.3047850492e-02 -4.6010887976e+00
-2.5655112678e+00 5.5495347760e+01 3.6105091634e-01 -6.0009704421e+00
1.2578382523e+00 -7.8097928844e+01 -8.7849263737e-01 4.4037717263e+01
4.4300028780e+00 -6.0983566631e+01 -4.3492649835e+00 9.0065802765e+01
-2.6670400473e+00 4.1047541328e+01 1.5963605091e+00 -6.7039885501e+01
-2.8521172506e+00 8.3815045002e+01 2.1579633496e+00 -5.6918244358e+01
-1.5628973103e+00 -8.0620527657e+00 1.4158807228e+00 -4.1806271014e+01
4.0966057751e+00 -4.5645294667e+01 -2.7730395215e+00 4.8431188513e+01
-7.9568684234e-01 -6.9409492791e+00 -8.0349459845e-02 9.5915333030e+00
-2.1485452261e+00 3.3108665923e+01 2.6372051295e-01 -4.3019389352e+00
4.2916691714e+00 -5.7207843958e+01 -3.6988806231e+00 7.6348569997e+01
1.8936778887e+00 -6.7444530924e+01 -1.3843482598e+00 5.7458130676e+01
-2.8922567653e+00 6.2713758504e+01 1.8427866081e+00 -4.8869126351e+01
-1.6230237683e+00 2.6795283332e+00 7.0613161543e-01 -1.4440246853e+01
2.1610863213e+00 -1.6637895898e+01 -8.4447232856e-01 1.0942732212e+01
1.7664257944e+00 -8.6689166508e+01 -1.2400618598e+00 5.2988211910e+01
5.9102622931e-01 3.0447097273e+00 -6.4404626879e-01 4.4055243982e+00
6.8683785963e-01 -5.0740574757e+01 -7.2052231149e-01 3.0348259752e+01
4.0759805970e+00 -5.2106774865e+01 -3.5355911372e+00 7.1173789826e+01
1.7390830220e+00 -5.0446208974e+00 -1.3624226058e+00 1.8355925906e+01
8.1052430600e-01 -6.1813629488e+01 -3.6268806212e-01 2.1358813432e+01
4.0544974852e+00 -3.7130467461e+01 -5.0733144592e+00 8.3736273798e+01
-2.3440967670e+00 8.6033230397e+01 1.9925424890e+00 -8.9601686068e+01
-2.4376475122e+00 3.7728011802e+01 1.6901493728e-01 -6.6272219189e+00
3.5614945025e+00 -2.8722838451e+01 -5.1867389734e+00 8.3425944011e+01
1.2404026016e+00 -2.8970221074e+01 1.1822621910e+00 -1.7425023238e+01
1.6788418041e+00 -6.6777854377e+01 -1.5641987323e+00 5.8545847267e+01
-2.9314562227e+00 5.9921168478e+01 1.7626141291e+00 -6.9174776995e+01
-2.4445577918e+00 6.4357345510e+01 1.6263722446e+00 -3.7481361977e+01
3.3062924174e+00 -7.3006705112e+01 -1.7999130438e+00 5.7883814425e+01
1.1808004097e+00 -5.9378512859e+01 -1.0542140578e+00 4.2980663895e+01
1.2106722274e+00 -2.0857452593e+01 -6.6666057021e-01 1.4780463684e+01
-4.6957847306e-01 -3.9569582175e+01 6.0242847790e-01 -8.5111816663e+00
-2.7751203569e+00 9.9868017359e+01 2.3397216149e+00 -8.1941086483e+01
2.1368615570e+00 -4.6428871887e+00 -3.6303547826e+00 5.2510671863e+01
3.5878224001e-01 -2.6055856079e+01 3.1107166903e-01 -3.4826123941e+00
8.5053332360e-01 -1.8551984130e+01 -6.1460408902e-01 1.3178499242e+01
2.7857929535e+00 -3.6715344943e+01 -3.8996170483e-01 5.4606304408e+00
-5.3823771735e-01 2.1545367171e+01 -7.9833242083e-01 5.3029800690e+00
-6.3396188520e-01 3.0313810397e+01 1.7036615603e-01 -7.2044500840e+00
1.8539259284e+00 -1.3427352791e+01 -1.9922317829e+00 2.7824844210e+01
-2.6902587581e+00 4.0668306810e+01 1.5621227569e+00 -5.1227470960e+01
-3.0422065122e+00 5.8838762554e+01 1.6082519751e+00 -5.1029062288e+01
3.8427371474e+00 -4.7480751641e+01 -2.9719491687e+00 5.9847100549e+01
-2.4996010926e+00 2.5355075716e+01 1.3805296551e+00 -4.5583619815e+01
-1.4872868180e-01 2.2423600831e+01 -1.7738283561e+00 2.4686089426e+01
-2.3685968199e+00 4.8015693578e+01 1.0550986501e+00 -2.8086318370e+01
1.6118516425e+00 -6.0734073568e+01 -1.6013694086e+00 5.9520972597e+01
-1.7496238070e+00 2.4551118081e+01 -1.0868643708e+00 1.4815107270e+01
-2.6671696757e+00 7.8483206802e+01 2.5934979444e+00 -7.9046280701e+01
3.9555958389e+00 -5.4486237503e+01 -3.2583131847e+00 6.9770272137e+01
2.5771905662e+00 -5.2064085309e+01 -9.4361309708e-01 3.3466096925e+01
-1.6429305937e+00 9.9498298563e+00 3.3694118124e-01 -5.4789080087e+00
4.3881117177e+00 -4.4356618786e+01 -4.7367666780e+00 8.1005878906e+01
1.4275117960e+00 -7.3314016429e+01 -7.9065018826e-01 3.4320308959e+01
-2.3192798911e+00 1.9658996905e+01 1.2867739033e+00 -3.9114735853e+01
-1.7885596270e+00 2.3786314971e+01 2.5575562685e-01 -3.3044669290e+00
2.5445347000e+00 -1.2760250375e+01 -3.0232496831e+00 4.4697742343e+01
-2.4952963545e+00 3.2493307217e+01 9.8043012650e-01 -2.7299207308e+01
2.1442589906e+00 -1.0994566807e+01 -4.3240775302e+00 6.6329253740e+01
2.1854192105e+00 -7.9746229342e+01 -2.0784102589e+00 8.2107295445e+01
2.0144865999e+00 -3.9783584116e+01 -1.6754120822e+00 3.5472558470e+01
2.2103207573e+00 -7.5173948581e+01 -1.7090801469e+00 6.8924188923e+01
-2.8245755529e+00 8.0930719933e+01 2.5119344701e+00 -7.7107211881e+01
-1.8191651355e+00 3.5950473937e+01 6.0941301295e-01 -1.8032920676e+01
-2.1695686178e+00 2.9964240469e+01 7.3490967253e-01 -1.6778793925e+01
-5.2597753306e-01 -2.7272842355e+01 9.0690209411e-01 -1.9187509518e+01
-2.2984778617e+00 1.9370338689e+01 1.4270753217e+00 -4.5857551681e+01
4.1982946844e+00 -4.2439291806e+01 -4.2095332321e+00 7.2431230798e+01
3.0231168813e+00 -2.4601646381e+01 -5.2356302872e+00 8.4886791185e+01
-2.0723366427e+00 2.6906104943e+01 8.1836511123e-01 -1.8273551851e+01
1.3928245829e-01 1.5136958977e+01 3.7742867039e-01 -1.0461741540e+01
-2.3929102027e+00 3.0556194557e+01 1.5116118921e+00 -8.3077409496e+01
2.0699960445e+00 -2.9020739509e+01 -7.2916608282e-01 6.5219110099e+00
5.3995599654e-02 -3.8884161008e+01 -1.0556634818e-01 1.3607174859e+01
5.1855433613e-01 1.2744223921e+01 -5.8592093729e-01 5.6903326352e+00
-2.6910284376e+00 3.5405478361e+01 1.5113187940e+00 -5.7773328364e+01
2.1480596960e+00 -4.7738902496e+01 -9.1645326265e-01 3.4362665703e+01
2.4740107928e+00 -2.3050034136e+01 -1.3478724929e+00 1.8806806735e+01
3.4928409965e+00 -3.6407253324e+01 -2.6733913744e+00 4.0884082450e+01
-7.8083214798e-01 -1.0293528717e+01 1.2972083963e-01 5.9963230316e+00
-3.0540008393e+00 6.8093152168e+01 1.8554414578e+00 -6.8332890852e+01
6.8907301852e-01 3.1315043132e+00 -1.2935874564e+00 1.5605010887e+01
-2.4293465851e+00 2.9638710432e+01 1.0528376996e+00 -2.9140229797e+01
3.5524832348e+00 -2.8129887416e+01 -5.7541609599e+00 9.2679226880e+01
2.7453708492e+00 -1.3563756686e+01 -4.8913189152e+00 7.2545588085e+01
-1.8520142655e+00 3.7572118559e+01 8.0712573208e-01 -2.0816247031e+01
-3.0544563891e+00 8.9805303526e+01 2.4183772529e+00 -7.9178946871e+01
-2.6234612270e+00 9.5114507980e+01 2.3120293663e+00 -9.2345599534e+01
1.9847872577e+00 -4.0404927728e+00 -4.5960403468e+00 6.7715999559e+01
3.4915244285e-01 -2.4920790568e+01 -9.6573984618e-01 3.2914855556e+01
-2.1550152052e+00 5.4252768032e+01 1.5638524039e+00 -3.7889785044e+01
-1.9613462610e+00 4.1510309176e+01 5.1939452075e-01 -6.7374793935e+00
