# X[mm] xp[mrad] Y[mm] yp[mrad]
1.7211421994e-01 -5.5732544390e+01 3.6816012922e-01 1.4438648336e+01
-6.8912183415e-02 5.4507406971e+01 -4.0544292321e-01 -1.2119686288e+01
5.9187367483e-01 -2.9397550354e+01 -1.4141806188e-01 1.5897636078e+01
-5.0112291499e-01 5.0845869584e+01 1.7382710165e-02 -9.9141622946e+00
-2.2747983232e-01 -4.1950379464e+01 5.0822820185e-01 4.9187501743e+00
-5.2337232758e-01 4.6616450708e+01 1.1544190504e-01 -1.3904696094e+01
-3.7855122411e-01 -4.2186325173e+01 5.2751328519e-01 3.1462464497e+01
-4.6806348234e-01 5.6814659053e+01 -8.5160871654e-02 -1.1978700359e+01
2.4603219959e-01 1.1382844769e+01 -4.1536731101e-01 -1.7685996159e+01
-7.8058650503e-01 -6.2700919605e+01 5.0725087497e-01 3.0220958238e+01
3.4893892912e-01 -4.5803516462e+01 2.7306707714e-01 9.3603758530e+00
-1.2920373599e-01 2.9018845739e+01 -1.0343001088e-01 -2.7774694326e+01
1.7650649763e-01 4.7472971543e+01 -4.9595383299e-01 -2.3812955229e+01
-1.9981246407e-01 -6.0983533484e+01 3.2661659672e-01 3.9795893660e+01
-8.7883989769e-01 -4.1702726623e+01 4.0074785101e-01 1.1449587393e+01
-1.1100205498e-01 7.8161339718e+01 4.0085181087e-02 -1.2013285377e+01
-7.3627392548e-01 5.1708955837e+01 -1.1841192842e-01 -3.5476319264e+01
2.8236575039e-01 -4.4877920093e+01 2.6345765693e-01 -7.5082474434e-01
5.2647120572e-01 -5.7417520231e+01 4.6243623089e-02 1.7674073650e+01
4.9806841914e-01 -5.6887645217e+01 4.8973235594e-02 1.4058516248e+01
-4.3642040627e-02 -1.0854679567e+02 5.4952432053e-01 8.3610443656e+01
1.5680347313e-01 3.7459420114e+01 -4.6333004121e-01 -6.2336970951e+00
2.2223712843e-01 -5.3011677467e+01 -1.3374377025e-01 6.5381862109e+00
9.7266084015e-01 7.9994401449e+00 -1.7932426998e-01 2.9570163933e+01
-5.5432395871e-01 5.3323147023e+01 -1.7898124349e-01 -1.7409571577e+01
-9.1185587502e-02 9.5927250121e+01 -4.8176110272e-01 -7.7530022731e+01
5.9962559007e-01 -5.4952755020e+01 1.9710497986e-01 2.8027849135e+01
2.7107304841e-01 -8.0314424829e+01 3.7082099140e-01 7.5463966306e+01
9.3009163886e-01 -2.9432053489e+00 -8.1824952606e-02 4.0424548910e+01
4.8379014986e-01 9.1095866903e+01 -5.5341773622e-01 -5.5146208226e+01
-7.4876135490e-01 -8.3739647484e-02 1.0875801952e-01 -2.6474491360e+01
-2.7481541951e-01 8.0517880556e+01 -7.4641189518e-02 -1.4205090155e+01
-5.0483788200e-02 2.7350218149e+01 -2.0198873336e-01 3.8887654489e+01
-9.1197524058e-01 3.9647143647e+01 -5.8213622546e-02 -5.0538368996e+01
-3.4118397974e-01 4.7799074540e+01 -2.7851027469e-01 -1.1277833465e+01
1.5106882314e-01 -4.6560444654e+01 3.3942654264e-01 2.2025456960e+00
7.6085932846e-01 -1.9763176385e+01 1.1430119871e-02 4.8820486072e+01
-4.3220822065e-01 5.4426467170e+00 3.9835040441e-02 -2.1203782048e+01
-1.0409306044e+00 3.9501000750e+01 -3.2443587443e-02 -6.0929483741e+01
-3.3874687157e-01 9.4145727948e+01 -4.3155355706e-01 -8.3880753959e+01
7.0157806554e-01 -7.2339448125e+01 3.0266776776e-01 7.9687697563e+01
6.5391569948e-01 -6.9142817310e+01 3.0252322348e-01 6.4566629029e+01
-9.6418663899e-01 3.8607362695e+01 -3.5698299677e-02 -5.1198515530e+01
5.4594065155e-01 -6.6272008989e+01 1.7407563691e-01 2.6508733642e+01
2.9382605415e-01 -6.3297651320e+01 1.9494975375e-02 6.8596345230e+00
-4.2397481092e-01 5.5456723886e+01 2.4864378835e-02 -8.0286550459e+00
9.7186300708e-01 3.3773269990e+01 -3.0960511929e-01 1.1369598236e+01
-5.3978383684e-01 -2.7888983516e+01 4.1826992218e-01 2.0732301685e+01
1.4124804529e-01 -6.0624599643e+01 4.0067766468e-01 1.9630203546e+01
-3.6488934866e-01 -1.3013787083e+00 3.7799439285e-01 1.3065803481e+01
-4.2616150868e-01 -9.7360955298e+01 5.9152126742e-01 6.2799202896e+01
-8.7985832312e-01 4.7360053422e+01 -8.6067873652e-02 -4.7947530237e+01
-2.1663988815e-01 -2.5517545546e+01 4.0104739309e-01 -2.9551528164e+01
-7.7041808934e-01 -4.9447023073e+01 3.6698919664e-01 1.0942249733e+01
5.0124572028e-01 -6.1746323820e+01 2.0562462548e-01 2.0196888611e+01
7.0274320024e-01 5.5730197045e+01 -4.5348932176e-01 -2.4811441886e+01
-6.2723202731e-01 8.1401920830e+01 -3.2581660839e-01 -8.0408575279e+01
-4.9524444210e-01 -3.6221377508e+01 2.4118046643e-01 9.0546466852e+00
-7.3412144745e-02 -8.8588041408e+01 4.5729169339e-01 6.7662715925e+01
-4.0316767943e-01 -5.0245147573e+01 5.2443708476e-01 3.0377796824e+01
1.7669597715e-01 6.0665936220e+01 -5.2171986965e-01 -3.6581454114e+01
7.7380818833e-01 9.3691388194e+00 -1.2824890150e-01 2.7004035967e+01
8.5563860879e-01 -5.9398108725e+01 2.0211975857e-01 8.0276269589e+01
-4.6038675474e-01 8.5163082774e+01 -3.4677128467e-01 -8.1103544232e+01
-9.9402788050e-02 4.4141816683e+01 -3.2378636429e-01 6.8756280475e+00
2.8937947353e-01 -6.0792519083e+01 3.4465142646e-01 2.8621880573e+01
7.9438835069e-01 -8.8786299184e+01 3.6313814554e-01 9.9170597115e+01
-3.0341240865e-01 -8.9031386682e+01 6.0877186947e-01 5.6727572495e+01
3.7345129084e-01 -1.8448495819e+00 -3.2688890727e-01 5.5653579806e+01
8.9474253075e-01 5.6675621845e+01 -4.1064039477e-01 -9.2950530236e+00
1.6478140841e-01 -9.2057578217e+01 5.3489268824e-01 7.0960970258e+01
-3.7516553264e-01 -9.8122979446e+01 5.4745417495e-01 6.4101334402e+01
-4.4641239965e-01 9.2564291181e+01 -4.0344483064e-01 -8.5809708030e+01
-1.1015168424e-01 4.6877610004e+01 -3.3516955466e-01 3.5775754409e+00
-1.8288269546e-01 -5.5143055188e+01 5.2432255361e-01 2.6338166333e+01
6.8313712155e-01 -6.5387032334e+01 1.7698910681e-01 4.4374360031e+01
9.6630062876e-01 -3.2229288638e+01 9.1789853177e-03 4.8846890153e+01
-7.5816938557e-01 -6.1496628843e+01 4.6827830464e-01 2.7049630916e+01
5.1032359157e-01 1.6804990046e+00 -2.9590542812e-01 -4.2215227992e+00
-3.1569263531e-01 -3.8176458747e+01 5.3505745910e-01 1.8537625526e+01
-7.5250205815e-02 8.9575305198e+01 -5.4680863240e-01 -6.4888118061e+01
2.2770187524e-01 1.0401984531e+02 -5.5639100020e-01 -7.2926451455e+01
-2.5228482124e-01 -1.8451646800e+01 3.8216647841e-01 -3.7061293865e+01
2.9714020783e-01 5.6123814048e+01 -5.0250567365e-01 -3.4673788662e+01
-2.4844319191e-01 8.0179158867e+01 -1.6158052826e-02 -1.6176160161e+01
-5.4809586990e-01 6.8023747040e+01 -1.4560466777e-01 -2.4798835907e+01
-3.1410802893e-01 6.7035786155e+01 -3.4023679653e-01 -2.8895178090e+01
-1.2591615788e-01 -4.1896857091e+01 4.0205821177e-01 -1.6857574901e+01
6.2641949466e-01 7.3352048945e+01 -5.0568681716e-01 -3.8688533885e+01
-3.6131984478e-01 6.1693777855e+01 -1.8372799552e-01 -6.0728648045e+00
5.8524543681e-01 8.3149640821e+01 -5.2307007733e-01 -4.3834762876e+01
-2.3349126190e-01 -1.3358253749e+01 9.8962727665e-02 -1.7732344536e-01
6.1257725249e-01 6.7709247394e+01 -4.3295244721e-01 -3.0324783199e+01
-3.8774924512e-01 8.9527397665e+01 -3.8224285780e-01 -8.3255208385e+01
1.0492557672e+00 6.0392758467e+00 -1.8051957106e-01 3.2126300845e+01
-3.5407537782e-01 -2.7836599374e+01 4.4216843753e-01 3.0667899312e+01
3.5103786028e-01 -7.4882225955e+01 1.8605725348e-02 2.3208882010e+01
-3.3107009326e-01 6.5584409143e+01 6.9151124537e-02 -1.3797829664e+01
3.9450047435e-01 -7.1518512878e+01 1.9169358543e-01 1.7335243451e+01
-7.0258611125e-01 1.9313331806e+01 1.7422733054e-01 -9.1497001563e+00
5.8117495853e-01 -8.4368725783e+01 3.6426670958e-01 8.6828621481e+01
-5.9317637272e-01 5.1436812455e+01 -2.0864331602e-01 -3.2644138554e+01
-6.9864349343e-02 -3.5077810472e+01 3.6919425106e-01 -1.9202507695e+01
3.7309692855e-01 -5.8361551765e+01 2.3239072597e-02 5.3628763747e+00
-3.3585068079e-01 5.9820599375e+01 5.5715131059e-02 -8.3986027957e+00
2.6721013688e-01 1.3070664584e+01 -4.0583210886e-01 -2.1621957637e+01
-9.7011338915e-01 2.6034621242e+01 3.1713657038e-02 -5.1668791292e+01
-7.5113846569e-01 5.0310215968e+01 -1.3848267452e-01 -4.0453018879e+01
-3.7570173753e-01 -2.9350351469e+01 5.0492396141e-01 1.1315118410e+01
3.3585739053e-01 6.8045882875e+00 -4.0128657487e-01 1.6904318831e+01
-5.9919548746e-01 6.3290639155e+01 -2.2422371341e-01 -6.8225251684e+01
2.9273213096e-01 -1.0049710861e+02 5.1769873589e-01 8.3926118608e+01
9.4142519298e-01 7.6787342623e+00 -1.5391163326e-01 2.9199415131e+01
-9.0017773601e-02 2.7060401342e+01 -2.5370488389e-01 2.8035456102e+01
2.5383958836e-01 -7.2089199580e+01 -4.2915724629e-02 2.0117869275e+01
-5.9241252773e-01 6.2932036134e+01 -1.9271276772e-01 -3.4181743614e+01
5.3498185196e-01 -6.3432982768e+01 1.6900557567e-01 2.5493987661e+01
-8.0934533345e-01 6.7480671036e-01 2.7050024249e-01 -4.2932370649e+00
-6.3162402934e-02 7.6373458245e+01 -4.9995172426e-01 -4.2463531688e+01
-2.7826849087e-01 -2.5271269968e+01 4.9021665169e-01 -2.5108283683e+00
2.2044665596e-01 1.9523540027e+01 -4.1584979532e-01 1.0300947984e+01
5.4036173347e-01 8.2529152369e+01 -5.0257673070e-01 -4.4084219410e+01
2.1774223247e-01 -8.6421574826e+01 5.0310722690e-01 6.7141353199e+01
6.0543449358e-01 -3.7741998786e+01 -2.4289459878e-02 1.4068142630e+01
-5.3320963364e-01 4.2384340940e+01 -1.5921096004e-01 -7.7550923853e+00
-3.0446694644e-01 7.0711316503e+01 -3.7500504312e-01 -3.9996090685e+01
-3.7778229591e-01 6.7371266872e+01 -6.5297074429e-02 -1.0460518912e+01
1.6515030505e-01 -2.7354145077e+01 -2.6341969512e-01 -3.0746847988e+00
-3.7811041795e-01 4.4222397213e+01 -2.1348204051e-01 -2.5774179911e-01
7.6418048616e-01 -6.6639576631e+01 2.4017206859e-01 6.4761931648e+01
-1.3422371725e-01 -5.2501645457e+01 2.6608802723e-01 3.6313538302e+01
-2.5537472429e-02 2.6257373378e+01 -1.1471653114e-01 -2.1834242685e+01
9.4355904379e-01 -1.9696873043e+01 5.0769012116e-03 5.5982873987e+01
-4.1070116574e-01 -9.3694473636e+01 5.8026624101e-01 6.2623617299e+01
2.1281545473e-01 -4.3433562374e+01 -1.8108883176e-01 4.2556461455e+00
-1.7725775537e-01 3.9196760940e+01 2.2066272293e-01 1.9453985106e+00
4.2476570466e-01 -4.0593872933e+01 1.9827525378e-01 4.2190667118e-01
-8.7121122043e-01 -2.3437119923e+01 2.7495806684e-01 -7.9211839723e+00
-1.8326349845e-01 -9.9584556655e+01 5.3851359498e-01 7.1142994483e+01
-2.4828353790e-01 5.1111051706e+01 -2.9896813514e-01 -6.5624392589e+00
5.1291042618e-01 -4.7503887097e+01 1.9427885160e-01 1.2636062103e+01
2.5628454248e-01 -4.5584251038e+01 2.8207647096e-01 1.6052255899e+00
2.6163423859e-01 7.9965310797e+01 -5.7419067511e-01 -5.0408409757e+01
3.6355863131e-01 7.7023986087e+01 -5.5111507312e-01 -5.2108488495e+01
-5.1707017794e-01 5.2147653555e+01 -1.8122963979e-01 -1.2632898595e+01
1.8566488715e-01 -7.8152689656e+01 3.6158169087e-02 1.3048271890e+01
-3.9762697718e-01 6.0107216067e-01 3.3663540057e-01 1.4709059422e+01
-4.3848919964e-01 1.8426399169e+01 2.8203177755e-01 9.9850842457e-01
4.1900062614e-01 1.6665407014e+01 -4.4197400617e-01 9.2191682426e+00
1.7099720351e-01 1.5859231126e+01 -3.7845754272e-01 2.2549145320e+01
-1.0990010389e+00 3.8319698444e+00 1.5798183916e-01 -3.4093176198e+01
4.9915867415e-01 -9.9391484137e+01 4.6128292698e-01 9.5745824933e+01
3.6118640888e-01 8.2516503339e+01 -4.6167054841e-01 -5.1371942036e+01
-4.3634226643e-01 5.4200827998e+01 -2.6357191341e-01 -1.9001250247e+01
5.5291193112e-01 -5.9519898484e+01 1.5490890697e-01 2.0875752650e+01
-6.9571524644e-01 -5.3764631127e+01 4.7536915750e-01 2.8566011542e+01
-6.8376279399e-01 5.2019001488e+01 -1.6183144683e-01 -6.2423513577e+01
-9.7818291540e-01 -3.8344873789e+01 3.6759741195e-01 1.2884548010e+00
-2.0905873441e-01 -2.9757002585e+01 4.5511202440e-01 -1.0421272977e+01
4.4439268332e-01 2.9800349698e+01 -4.2947909156e-01 -2.3041237540e+01
1.9679826221e-01 2.2230688513e+01 -3.4917847577e-01 3.7327063077e+01
6.6625315900e-02 -1.0635886175e+02 5.3382407647e-01 8.4990503545e+01
4.2046694873e-01 -4.6622089742e+01 -1.3161791440e-01 1.2687263852e+01
4.6206713721e-01 -5.4034624242e+01 3.0363838810e-02 1.1144912411e+01
-4.6061600543e-01 -2.9749752282e+01 4.8135247594e-01 2.4220792078e+01
1.6413996795e-01 -6.1505447438e+01 4.2654237246e-01 3.0843353414e+01
-1.3134611718e-01 4.7688860723e+01 1.6363137747e-01 3.4970499157e+00
1.3797459700e-01 3.2355282711e+01 -1.7503237930e-01 -1.9755756587e+01
4.9823973635e-01 -3.5341990587e+01 1.1487510124e-01 4.9228898747e+01
-3.6323024008e-01 -2.3535785135e+01 4.8692241993e-01 1.9978195412e+01
3.3625112812e-01 3.7849381025e+01 -5.0656042686e-01 -1.6734812802e+01
2.9565204345e-01 -9.7175983267e+00 -2.8103663153e-01 6.0434444091e+01
8.2714212036e-01 -7.6333238642e+00 -1.5148103211e-01 1.8729345805e+01
9.2115125459e-01 -1.0720855837e+01 -4.4185608376e-02 5.0341271902e+01
-5.9745266546e-01 4.9609424447e+01 -4.5152310758e-02 -1.4679326437e+01
-3.1731965696e-02 5.8324208572e+01 -4.2069397582e-01 -1.4274301834e+01
5.1209137537e-01 -4.6188457082e+01 -8.0239205509e-02 1.9277584876e+01
-9.4635047532e-01 2.2824079018e+01 1.0552550591e-01 -2.7645297013e+01
3.0577896647e-01 -6.0296630474e+01 -8.1848304424e-02 1.3415258926e+01
-2.5743189366e-01 7.4726159495e+01 -7.1934496309e-02 -7.9524850565e+00
1.1596054741e-01 5.8580881617e+01 -5.0112362341e-01 -2.3157259756e+01
-4.3272623894e-02 -6.3889107472e+01 5.0572994955e-01 3.7153614580e+01
4.4277145656e-01 3.4913238464e+01 -4.6053035343e-01 -2.0677460132e+01
2.7802746436e-01 -4.4731012735e+01 2.6234704272e-01 -5.9990964938e-01
2.4040446030e-01 1.0339241654e+01 -4.1776132339e-01 -1.7387001243e+01
-8.8099712877e-01 -6.3443929620e+01 4.9348581146e-01 2.4106285439e+01
-6.0413905990e-01 -9.1149777857e+01 5.7858549771e-01 5.4758651000e+01
-6.9749418681e-01 4.9714945113e+01 -8.8709297574e-02 -2.7180898156e+01
6.5266666020e-01 6.6439883438e+01 -5.0370736011e-01 -3.2005839417e+01
-1.6504916643e-01 9.2470434561e+00 3.4411039106e-01 1.6131539172e+01
4.6963691726e-01 7.3853676833e+01 -4.4877835751e-01 -4.1867329531e+01
1.4557803626e-01 1.8438559476e+01 -2.8676037086e-01 4.7487123767e+01
-5.2582022850e-01 1.9306355440e+01 2.5267847838e-01 -3.5321546864e+00
6.0540090334e-01 8.5410221528e+01 -5.4646751336e-01 -4.4018619953e+01
5.6710597549e-01 -5.6762000905e+01 1.3895107226e-01 2.6102828957e+01
8.8664494762e-01 -2.3299576829e+01 -7.6588051623e-02 3.3273210043e+01
-4.8502848803e-01 4.4927720762e+01 1.2202662289e-01 -9.6106117916e+00
-2.1273943611e-01 7.4176014999e+01 -1.2414082762e-01 -3.3493174947e+00
-3.9433356985e-01 6.8991699717e+01 -3.4636032685e-01 -4.2823065504e+01
3.2888554744e-01 4.0310391871e+01 -5.0782508022e-01 -2.5680572623e+01
-5.2209220938e-01 -6.0748795211e+01 5.2987662229e-01 3.8436692225e+01
5.1620501701e-01 -5.7743237091e+01 2.2250068867e-01 2.2225381649e+01
-3.9092534117e-01 -6.9892224059e+01 5.7133142482e-01 4.6744600976e+01
2.7224451286e-01 -1.9593365318e+01 -2.7402361841e-01 -1.5883589499e+00
-7.6105173520e-01 7.6683309087e+01 -2.6529974719e-01 -7.7975273596e+01
-9.4838412383e-02 -3.5371374502e+01 3.7713066681e-01 -2.1400455926e+01
5.6261443073e-01 1.6242533532e+01 -1.5145586777e-01 9.6094179762e+00
-9.2903107462e-01 3.3965360081e+01 -2.1636534925e-02 -5.3891974210e+01
-3.9827269747e-01 -6.2814737824e+01 3.6038129906e-01 3.4584363231e+01
1.7736351459e-01 -9.9929333093e+01 5.0051654710e-01 8.6593990575e+01
4.2335395654e-01 -8.8557508089e+00 -2.9292250470e-01 -5.5109737011e-01
-2.8399515890e-01 1.7600360629e+01 3.0272795802e-01 9.2439001693e+00
-5.5450534875e-01 -5.5813297318e+01 3.4482556987e-01 2.0952456071e+01
2.2208268787e-01 1.7443856893e+00 -3.6232002978e-01 1.9689729018e+01
1.6664069135e-01 1.0620466698e+02 -6.2971370259e-01 -7.6953467182e+01
1.3014613836e-01 -6.1584189660e+01 4.1876643003e-01 2.4955808653e+01
1.0134856496e+00 -4.5306851860e+00 -1.2610221589e-01 3.6126325232e+01
-3.4369154027e-01 5.5520343191e+01 3.2739574933e-02 -1.6809788450e+00
6.7424945011e-01 -6.5769352658e+01 2.5478600840e-01 8.2014650400e+01
-2.8436855256e-01 -4.1305952788e+01 5.1822119527e-01 2.6859800466e+01
7.2522293208e-01 -4.8661122141e+01 1.0030706519e-01 4.0235265953e+01
-5.6796566549e-01 6.0506456953e+01 -7.3083382466e-02 -2.0710412958e+01
1.3226448792e-01 1.0484980738e+02 -5.6156103745e-01 -7.7571237234e+01
-5.4236915723e-01 -9.0739088093e+01 5.7962584776e-01 5.5092693709e+01
-6.8522186579e-01 -7.5675478279e+01 4.7851284966e-01 3.5878419931e+01
-3.7515626709e-01 8.9433912290e+01 -4.5628229635e-01 -7.1824414504e+01
4.5642834202e-01 2.3696862084e+01 -4.2749921329e-01 -1.6487476860e+01
-1.1183442738e-01 7.6633738038e+01 -4.7791847269e-01 -4.0445658435e+01
1.0023144217e+00 1.0597292229e+01 -1.8700223497e-01 3.0212395833e+01
-1.0353033411e+00 -1.3711440793e+01 2.7086230072e-01 -1.5680394110e+01
3.0531108351e-01 -3.1569238826e+01 -2.1196999743e-01 1.7746457655e+00
-1.8963324741e-01 7.4421077768e+01 -2.0726376673e-02 -6.7798678589e+00
4.3013524695e-01 -6.2671534615e+01 2.8703599234e-01 2.4970107702e+01
-1.7781724660e-01 -4.5234464930e+01 4.9585519518e-01 1.5144127994e+01
-1.3518875631e-01 -4.0183153691e+01 4.5675319226e-01 1.6649651788e+00
2.4794152744e-01 8.8046790375e+01 -5.8799620627e-01 -5.9350289389e+01
9.1404699981e-01 -4.1110525042e+01 8.0067144940e-02 5.4101184348e+01
-3.4891263959e-01 -2.9519383650e+01 4.8593379189e-01 2.7135370718e+01
9.6393908208e-01 1.3637341562e+01 -2.0660499976e-01 2.5005631693e+01
-5.0244480632e-01 5.2697495190e+01 -1.8838045149e-01 -1.2706036793e+01
-5.9780984687e-01 -1.5564574544e+01 4.0124807220e-01 9.1619467136e+00
5.2707412131e-01 -8.2897088791e+01 3.5628488242e-01 8.7460025678e+01
7.5671594140e-01 -6.6928986610e+00 -4.3445859008e-02 3.8086742693e+01
1.4715914094e-01 9.8917189213e+01 -5.3103987832e-01 -7.2902012879e+01
-9.7069955028e-01 6.3566867516e+00 1.2092308783e-01 -3.5286547458e+01
5.8333762804e-01 -5.6797938544e+01 5.7454586904e-02 2.5000214910e+01
3.7943303889e-01 3.6036652167e+01 -4.8529433684e-01 -2.0283659471e+01
-1.0020526033e+00 2.5168523993e+00 1.9112052910e-01 -2.2079525071e+01
8.2129639276e-02 3.5639219442e+01 -4.1745992941e-01 3.0793120793e+00
-8.6793063950e-01 -4.2197195326e+01 3.4739166105e-01 2.8105457264e+00
5.5890415404e-01 -5.7942979903e+01 2.0319382113e-01 2.6160295084e+01
-1.0469152849e+00 2.4664687013e+01 5.9171246295e-02 -4.3974470467e+01
1.5021684740e-01 3.7512736727e+01 -3.8805854596e-01 2.0981252884e+01
-2.4619611955e-01 -2.4054723781e+01 4.7257947015e-01 -5.7391356525e+00
4.1349530706e-01 1.0093551527e+02 -6.2025586010e-01 -6.4219140877e+01
-5.7137223201e-01 -6.7501306447e+01 5.3891178320e-01 4.0062898311e+01
1.9879849996e-01 -3.7486645856e+01 2.3374605122e-01 -1.7221044814e+01
-1.0023896289e-01 8.7736484061e+01 -5.0905624039e-01 -6.0108497163e+01
3.2795705271e-02 9.6547659522e+01 -5.7936427166e-01 -7.3045834646e+01
8.6693275156e-01 -5.3404333458e+01 1.7407022469e-01 7.3558117920e+01
6.1929527128e-01 -7.6984274990e+01 3.4179317913e-01 7.1206216982e+01
-9.5585543997e-01 3.4908713355e+01 -1.1133058987e-02 -4.3039323661e+01
2.6849433246e-01 1.6220023027e+01 -3.5147319241e-01 4.3638192053e+01
2.4900102712e-01 4.7339640919e+01 -5.0522414694e-01 -1.8907723320e+01
-1.0007519697e+00 2.3637132957e+01 8.0115248159e-02 -3.4332344236e+01
9.2353800949e-01 3.8652932600e+01 -3.2732345248e-01 5.4052968235e+00
-4.9662514395e-01 -1.1381223908e+01 3.6850275864e-01 1.4848187742e+01
1.3051829777e-01 -9.4524092385e+01 5.3906948021e-01 7.2079301768e+01
-1.1115541672e-01 4.7275689093e+01 -3.4930978829e-01 -2.1008376384e+00
7.3688319636e-01 -4.7538273785e+01 1.2640215795e-01 3.8242591301e+01
2.0369354057e-01 -7.5270613432e+01 -2.1232118872e-02 1.5997783120e+01
-9.9805595066e-01 3.1964017574e+01 1.7504184117e-02 -5.3462425252e+01
2.2193615916e-01 -4.9788489145e+01 3.0916271703e-01 4.6536160017e+00
-2.4457747935e-01 -6.4556940307e+01 5.4450778488e-01 3.7136153119e+01
3.4731148927e-01 -8.7598135091e+01 3.9548096315e-01 8.4783419850e+01
-6.8350905852e-01 -6.7757694333e+01 4.9635419813e-01 3.4997095304e+01
3.7129376934e-01 -3.8739997009e+01 -1.6341477503e-01 4.6759801864e+00
-7.9719382505e-01 -6.5112780314e+01 4.6578524049e-01 2.5388025895e+01
7.9840823325e-01 -4.0909334565e+01 6.5559330134e-02 3.6744061504e+01
-7.6817696922e-01 -2.6134100922e+01 3.7631155587e-01 1.1611131147e+01
1.9399511951e-02 8.8717295409e+01 -5.5849815167e-01 -6.6240365748e+01
-7.8153822515e-01 3.1995081300e+01 -3.4518315881e-02 -5.1587247653e+01
5.2440396251e-01 -6.3833022347e+01 1.2141020011e-01 2.4575827061e+01
-6.2355429104e-01 6.0110523930e+01 -2.2538201084e-01 -4.1750973910e+01
-3.6948875649e-01 -2.4650559088e+01 4.8253239489e-01 2.1211509103e+01
4.5607012331e-01 -2.5074793148e+01 -2.2443106652e-01 4.6717973113e+00
-2.2002972867e-01 -1.8103078310e+01 4.4261709052e-01 -9.7633040185e+00
5.7013931198e-01 9.5018972243e+01 -5.8816008700e-01 -5.4371850431e+01
2.4061132656e-01 1.5959984809e+01 -3.5761312551e-01 3.6772777097e+01
1.8479385805e-01 -9.7506446229e+01 4.6179311314e-01 8.4215617232e+01
2.9836000356e-01 -6.6550013644e+00 -1.4049238555e-02 1.9495247954e+01
-9.7137095584e-01 1.8227072678e+00 2.1383105542e-01 -1.5881469857e+01
5.5570221642e-01 -4.5598290048e+01 2.7933579360e-03 1.2343227558e+01
5.2921504229e-01 -5.9809488737e+01 2.4684191159e-01 3.3339800092e+01
1.3317249459e-01 4.0975283537e+01 -4.5540722599e-01 -5.1342801343e+00
1.1981221594e-01 1.0399750947e+02 -5.6651213979e-01 -7.8178322310e+01
-5.9341779668e-01 -9.0039028458e+01 5.6455983585e-01 5.2003969098e+01
-1.5759078736e-01 -3.2294729223e+01 4.5013657815e-01 -7.2341752067e+00
1.3030574303e-01 -7.1575250498e+00 2.5353073157e-02 1.2170543246e+01
-7.6330541112e-01 1.8728114602e+01 2.1070464491e-01 -1.3475929068e+01
-4.4981599080e-01 -1.7516160316e+01 4.1248016527e-01 1.8187323514e+01
5.9006729970e-01 -3.6046511140e+01 -1.0284716351e-01 1.7750808858e+01
-5.9591570238e-01 4.1922470795e+01 8.8787500736e-02 -1.2004762535e+01
2.0449006631e-01 -8.2117620789e+01 6.8541603200e-02 1.3986460531e+01
2.9297801282e-02 5.7494775107e+01 -4.4820090752e-01 -1.6124187762e+01
-4.7102617550e-01 -4.8201724431e+01 5.6366927797e-01 2.0754564955e+01
3.0195383179e-01 2.1633890765e+01 -4.2902890385e-01 -2.6095852065e+01
-5.6652842636e-01 -7.4566587877e+01 5.6740576394e-01 4.5410400855e+01
4.7289994883e-01 -1.0273858283e+02 4.9460007502e-01 9.4123340024e+01
-7.0248965530e-01 6.2052829524e+00 8.0614669246e-02 -2.8474849756e+01
6.5341771603e-02 -8.5406266234e+01 5.2918208696e-01 6.1512573046e+01
4.2004050731e-01 3.8309359461e+01 -4.6681980578e-01 -2.1371002378e+01
-6.3238338289e-01 5.4871191583e+01 -1.5631241094e-01 -3.0961564863e+01
5.1075196739e-01 -4.9589365718e+01 -7.5814455910e-02 2.2134764747e+01
3.6553579293e-01 -6.5836524641e+01 3.3697398532e-01 3.4261890061e+01
6.1447993267e-01 1.1145655084e+01 -1.2985517194e-01 1.6907173609e+01
-9.8700787760e-01 3.6540329364e+01 -2.7967858223e-02 -5.2852374877e+01
-3.9953648162e-01 9.4195785955e+01 -4.3596292467e-01 -8.5509794450e+01
-8.6986409209e-02 5.4901112995e+01 -2.5283494810e-01 -4.8105284606e+01
-1.1703556600e-02 7.7162778817e+01 -5.2388712870e-01 -5.4238050909e+01
-4.6165059163e-01 -1.4116584064e+01 3.8619661837e-01 1.7418125521e+01
4.6959851928e-01 -4.4304729491e+01 -6.7496747704e-02 1.1102907195e+01
-5.0265751325e-01 5.7736929217e+01 -2.1451688618e-01 -2.0824438213e+01
-3.7359994277e-01 -2.7348163714e+01 4.7350611294e-01 2.2135752950e+01
5.2040597400e-01 8.3109117777e+01 -5.7894698328e-01 -4.8427135106e+01
-4.8809966037e-01 9.5046557237e+01 -4.3447999068e-01 -8.0468702670e+01
2.8128275140e-01 -5.3349857448e+01 3.2252162222e-01 1.5790933126e+01
-1.0239925295e-01 4.2814459120e+01 -3.1579052498e-01 1.0071954920e+01
-3.6519567723e-01 -1.2809121323e+01 4.2822904472e-01 -3.6622030117e+01
-4.5180864540e-01 -1.0146336861e+02 6.0909457195e-01 6.3360793279e+01
4.5544058225e-01 -6.1914291380e+01 1.8923367654e-01 1.3953501762e+01
3.4845085806e-01 -1.2862214604e+01 -2.8868879321e-01 -5.9798869108e+00
-7.1954927740e-01 -1.7235977691e+01 1.9814732542e-01 -1.2477821203e+01
