# x[mm] y[mm]
2.0881436440e+00 7.8956221155e+00
2.6449970902e+00 -1.0550888637e+01
-6.6857423297e+00 7.7192493681e+00
-1.1494853958e+01 -4.4687246540e-01
6.6917080815e+00 7.9837810471e+00
-7.0185020505e+00 -5.0536027961e+00
-2.1203444199e+00 -1.0877593104e+01
4.6637191909e-01 -8.2947523744e+00
3.3190280833e-02 1.3370224626e-02
4.1173773288e+00 -6.1392656815e+00
-7.3583171879e+00 -2.0846551974e+00
-1.0607808502e+01 3.4646173435e+00
-8.2761594643e+00 3.9269862742e+00
-4.9406786169e+00 7.8033980563e+00
7.2171302317e+00 -1.5704681604e+00
-2.1176649126e+00 -4.4286345095e+00
-4.8507466325e+00 4.8977639446e+00
1.7104948052e+00 -4.9354672255e+00
-2.9944172122e-01 -9.5742694345e+00
9.4814507142e+00 3.1607984248e+00
-5.1530412165e+00 5.1489785913e+00
-4.8232758547e+00 6.4714051501e+00
-1.9149691369e+00 -5.8412460015e+00
1.0711929547e+01 -6.1926547318e+00
-5.6896809134e+00 1.5979048143e+00
1.5931692962e+00 5.0233966111e+00
-7.9714282782e-01 7.8247842881e+00
-5.8499843695e+00 -2.1725199270e+00
5.3208321576e+00 -3.8546526269e+00
3.9251776493e+00 -3.7276524343e+00
3.5757323076e+00 5.0847027282e+00
-6.2246301174e+00 7.4426527907e+00
1.0023658799e+01 -3.3163511214e+00
-1.1583837950e+00 3.6418434511e+00
1.9384188243e+00 -6.5809144365e+00
3.0147066992e+00 -9.2891372918e+00
3.8059787353e+00 1.3285672468e+00
1.0438192360e+01 -2.0495823902e+00
1.5790242274e+00 -3.0208288157e+00
-3.0354932900e+00 3.6824411269e+00
1.1247906872e+01 1.1205217241e+00
5.0348361885e+00 -1.8109590151e+00
8.7847335581e+00 1.4199101049e+00
-2.4686357341e+00 5.0285833765e+00
8.6532843561e+00 -8.8813983175e+00
6.4368455988e+00 -9.9205139476e+00
-6.1217436936e+00 -4.9636518956e+00
-3.4606684924e-01 6.3444274749e-01
4.8502074675e+00 2.3243547901e+00
-6.5252990694e+00 -3.1100364533e+00
-5.1798233808e+00 5.8540186932e+00
-5.9352072104e+00 6.4877158279e+00
2.3229918872e+00 1.8175698844e+00
-2.5102925682e+00 6.9397003847e-01
-1.0620495579e+01 8.7098059981e-01
6.3593031938e-01 6.3583438835e-01
-9.9647729862e+00 2.7683322187e+00
-1.6124389283e+00 -1.8150793333e+00
8.7044120525e+00 -1.5746376776e+00
4.9641765394e+00 -5.9060056676e+00
-1.5571797238e+00 7.0744306391e+00
-3.1967164383e-01 -4.2730881289e+00
8.2716586261e-01 -3.0111921547e+00
3.3787543257e+00 3.6097629246e+00
3.8901345730e+00 -6.9803059953e+00
-2.6385127873e+00 3.6976971299e+00
1.9513328430e+00 -5.9803234307e+00
4.3637990466e+00 5.4235309354e-01
-8.2896115742e+00 4.0544589468e+00
-6.1002625804e+00 7.4926431348e+00
4.2494263165e+00 -6.7257495421e+00
-7.1195126771e+00 -4.7000941113e+00
-8.2101362859e+00 3.3074048619e-01
-8.8790378011e+00 9.9757596749e-01
-1.2449061069e+00 9.3988021928e+00
-4.2285583394e-01 -4.0604350232e+00
-4.4993614244e+00 1.4735548842e-01
8.0608917641e+00 -2.0204159451e+00
-5.6071859896e+00 7.8992123126e+00
-5.0254401247e+00 8.0970761440e+00
8.5461602361e+00 -7.7039157647e+00
-5.9194608020e+00 -9.7368420203e-01
-5.2107623609e+00 -1.9575186997e+00
-1.0271450570e+01 5.4387158597e+00
-5.6763341389e+00 -4.4286463466e+00
1.4054838988e+00 7.3680243249e+00
7.9926100194e-01 -8.6123589483e+00
-8.1508228176e-01 -4.4343789948e+00
-3.3471292613e+00 8.6255050721e-01
1.0238414515e+01 -5.1331458661e+00
1.1541175182e+00 -2.0542323008e+00
-6.6427439348e+00 5.0375032350e+00
-4.3732799198e+00 7.0122023103e+00
4.7131192052e+00 -7.7657747735e+00
2.5791532361e+00 -9.3886460652e-01
-7.7905190242e+00 2.9039645250e+00
9.1647844501e+00 3.2569094150e+00
4.8476533388e+00 -7.2953366718e+00
9.5378859161e-01 7.2832655459e+00
-1.0413346053e+01 -2.0890872189e-01
-2.3397632445e+00 7.4508714212e+00
1.6969201531e+00 4.5471563748e+00
-8.2099501564e+00 7.6034498428e+00
1.0626804316e+01 -7.4835562014e+00
6.8071501163e+00 2.9373186565e+00
-3.0877219441e+00 -3.1871799483e+00
-9.1004688059e+00 -3.2002724000e+00
3.7670228482e+00 -6.3405753459e+00
-8.4110355991e+00 2.4049172542e-01
1.3744052025e+00 7.2915733828e+00
5.9359652792e+00 -9.9335125117e+00
-5.9123034346e+00 1.0085626900e+01
4.9973832411e+00 -1.2032263671e+00
9.0964790164e+00 -2.2337408745e-01
-9.5200843978e+00 2.0621040546e+00
9.3663181868e+00 2.0628818887e+00
-1.1496119985e+01 5.5026587517e+00
-8.9735715389e+00 9.7737121088e+00
1.8577528252e+00 -5.8008530411e+00
1.0173539529e+01 1.9690594896e+00
2.0136638713e+00 -7.1236767411e+00
-4.4674489248e+00 -1.8644352081e+00
1.1384313349e+00 -7.7468513719e+00
6.6584872418e+00 3.1929021048e+00
-6.4514978197e+00 -1.8654853553e+00
-4.4114887658e+00 7.3720160591e+00
-3.4763414161e+00 -1.6610248555e+00
3.5019195146e+00 4.3623530352e+00
7.2133420651e+00 -5.8169407817e+00
6.1938021365e+00 -4.6635826686e-01
-1.1318610247e+01 9.1293271174e+00
1.4345278806e+00 -5.8328263891e+00
9.0267882832e+00 -9.4779522215e+00
-9.5165881974e-01 -2.0428959244e+00
9.6356814374e+00 -1.1790999054e+00
7.3018249875e+00 4.1642931233e+00
1.0722773541e+00 -3.7058704265e+00
-9.0081512108e+00 4.6427933210e+00
-6.1658761510e+00 -3.3066006639e+00
1.4632727821e+00 -6.2854599446e+00
6.4511600116e+00 2.2858694288e+00
-6.0270664994e+00 1.5155734866e+00
-8.0729641103e+00 -3.2729408667e+00
6.2283680831e+00 -6.4861498357e+00
2.3105548888e-01 8.1797884013e+00
2.7678128891e+00 -5.6095962487e+00
-4.0568379722e+00 3.8274360904e+00
-7.0524584576e+00 5.8162474105e+00
8.2983931906e-01 -6.8265296946e-01
4.7982101218e+00 -7.7556039222e+00
-3.8787507957e+00 4.4687932272e-02
2.8802919687e+00 -2.7613514458e+00
-5.2226721215e+00 6.7274518895e+00
2.9857593571e+00 -7.9872324719e+00
9.8605780202e+00 4.7776330177e-02
-6.1258223274e-01 5.2462142360e+00
8.0160844653e+00 2.2763075474e+00
-6.6722120804e-01 -4.6548855985e+00
-1.8636992573e+00 2.5090229827e+00
-2.7930513992e+00 -7.2468406056e+00
4.7892605561e+00 -3.3916346460e+00
-3.5876102819e+00 7.7516504134e+00
-1.0620510941e+01 1.6816760422e+00
-2.3541281283e+00 -4.2897789934e-01
-8.8772465884e+00 9.6894796620e+00
7.5131185912e+00 -5.0302883211e+00
8.4099036959e+00 -6.0375201149e+00
-5.2167357292e+00 -4.3340895438e+00
-5.3394910683e+00 6.3376562788e+00
7.0686711378e-01 -3.8947524213e+00
3.6705176845e+00 3.4536633463e+00
2.8612991895e-01 -7.7257721295e+00
-3.9619678240e+00 -5.2615813949e+00
3.9142087247e+00 3.4798073367e+00
4.6978301681e+00 -4.3507531137e+00
-5.3719003721e+00 7.7951043406e+00
6.3720902345e+00 -1.2789415453e+00
-3.1865241071e+00 -5.6043742419e-01
-5.6894868891e+00 6.6717375751e+00
6.9084579759e+00 -9.8324827311e+00
3.9800683355e+00 -9.7746067596e-01
-6.2576774498e+00 -1.2675170769e+00
-9.8149683698e+00 7.9455047651e-01
-4.7066266769e+00 5.1696866671e+00
-1.4559336006e+00 5.8096962556e+00
-1.4296630592e+00 -4.7499699798e+00
5.5295263121e+00 3.0114063899e+00
-1.0105952411e+01 2.2591872093e+00
3.7390231073e+00 -1.1814083819e-01
-1.1488284603e+00 2.4671608986e+00
-7.8785043144e-02 -7.1596779480e+00
-9.5283206365e+00 9.8721995260e+00
4.2284059507e+00 -9.1716394174e+00
3.9325312121e+00 3.4051438048e+00
4.9787207426e+00 6.7134191654e+00
-1.3795082392e+00 7.8100102115e+00
-2.5938447154e+00 -5.7266412378e+00
3.8085091722e+00 9.4953421588e-01
8.0313158464e+00 -3.0982947108e+00
-4.5179624613e+00 2.8734137419e+00
1.3320359355e+00 5.2438164651e+00
4.2074853205e+00 2.4946259362e+00
-7.4145396873e+00 -2.7379542106e+00
-4.4832556890e+00 5.9052809553e+00
4.8912311346e+00 -6.7111045455e+00
-5.1276173230e+00 -2.5445922065e+00
6.4008182111e+00 3.1428240332e+00
4.2682023738e+00 -8.7711665538e+00
-3.6775290777e+00 2.6871593661e-01
-5.6976592168e+00 9.7109672799e+00
1.4751846092e+00 -5.4617055190e+00
2.9785839813e+00 -4.2220027080e+00
-6.8755626352e+00 3.2367096636e+00
8.7813193451e-01 8.6697484254e+00
-3.9711970900e+00 -1.5442713393e+00
-8.0323674026e+00 9.8313264995e+00
8.0758636865e+00 4.8527089859e+00
-5.8292048624e+00 -2.2732620492e+00
6.4520083569e+00 -3.4143586931e-01
4.0210765615e+00 -3.2620019783e+00
-2.8362685004e+00 8.5845131698e-01
-4.3070423248e+00 5.4983139095e+00
-7.3397181648e+00 7.3336142904e+00
-7.3418074594e+00 2.9974417779e+00
-4.8485968005e+00 -3.6515532118e+00
-1.9283927678e+00 3.7798234431e+00
2.2087564786e+00 -4.3390231210e+00
-1.1483816330e+01 1.0236502755e+00
-8.6886268891e+00 1.0101430200e+01
-2.9175570285e+00 -1.0142875855e+00
-6.7067318472e+00 -4.6388699682e-01
5.4224559113e-01 -2.2832665351e+00
-4.5048307627e+00 6.9009104056e+00
4.3826801704e+00 -6.0840034773e-01
3.9234452097e+00 3.9389544799e+00
-1.2062467485e+00 4.6430961412e+00
7.3646519688e+00 -8.2161612183e+00
-7.0709255784e+00 7.0743616222e+00
-9.4180174004e+00 3.3801200929e+00
5.5545217731e+00 -6.6033560281e+00
-7.6447403076e+00 7.9779244800e+00
2.4662921212e-01 2.3524426370e+00
-1.4021395845e+00 -7.5189543218e+00
-2.8145770905e+00 -8.5796741751e+00
2.8499537234e+00 5.1670528940e-01
8.1020256822e+00 -3.4197034129e+00
-8.5295386140e-01 -4.4953051032e-01
-9.3426469242e+00 1.3495321767e+00
-3.1129824048e+00 -2.8216312369e-01
5.0202012301e+00 1.9440196090e+00
-3.2921656658e+00 5.6241009795e+00
-3.0680228955e+00 6.9962041843e+00
-1.3391910260e+00 -3.6194311040e+00
7.1189551621e-01 -2.7358102620e+00
2.2078392446e+00 3.3602233640e+00
1.0399110831e+01 -6.3956628315e+00
-6.4647531676e+00 6.8505393433e+00
-6.6119393762e+00 6.5499186874e+00
1.1524592541e+01 -5.2608342088e+00
-8.4331861492e+00 -2.9040023182e+00
-2.3374843196e+00 4.6626052839e+00
3.1492496972e+00 -8.4057709697e+00
3.8949034978e+00 2.8946478096e+00
-2.9888159753e+00 1.6829309754e+00
-1.9195702013e-01 5.9868593699e+00
8.4455087987e+00 1.3560809883e+00
4.6044262793e+00 -3.7269439205e+00
8.4103166210e+00 1.9729471105e-01
4.4584349190e+00 -4.7532492076e+00
-4.3497586883e+00 5.3712971368e+00
7.5055401456e+00 -7.7623102825e+00
-2.4489969713e+00 3.0018045743e+00
-1.0664355391e+00 -3.7908016598e+00
8.4537496381e+00 2.9645619447e+00
-2.7525139394e+00 1.9364682204e-01
3.9035503586e+00 -9.1168269423e+00
-4.4994974643e+00 -2.8608418648e+00
-1.8013018732e+00 -8.0534431321e+00
-6.0553284169e-01 2.2765143976e+00
6.9066676629e+00 -8.8673778568e+00
-3.1766191264e+00 1.8685473773e-01
7.9643802327e+00 -6.7415305706e+00
2.2811949936e+00 -9.4817763017e-01
-4.4801023080e+00 6.1308805754e+00
-1.0493535408e+00 4.6935782092e+00
-2.9614140502e+00 6.0010978963e+00
5.9847978075e+00 -7.6624465380e+00
-4.5293214060e+00 7.4545196513e+00
5.3707419438e+00 1.7932137623e+00
-2.9546689139e+00 4.1350445453e+00
3.5171313771e+00 -6.7850675493e+00
-1.1373720499e+01 1.1385194090e+00
-1.5217365519e+00 -6.7766960413e+00
4.7612435278e+00 -6.9994382225e+00
-7.6817392855e+00 6.4813189203e+00
1.0635203749e+01 -1.9934746419e+00
3.4852915590e-01 -1.1213631817e+00
1.0636244938e+00 -4.9716036822e-01
1.0962837972e+00 -5.4910629029e+00
9.4150809535e+00 1.8399539775e+00
-2.4953295034e+00 -6.5774675255e+00
-2.3426712141e-01 -2.4134784387e-01
6.2601533114e+00 2.1408608425e+00
3.8627302703e+00 -5.8731104183e+00
6.2211331749e+00 1.7938797473e+00
-3.9754468914e+00 -7.0036966735e-01
5.8428510471e-01 6.6613556351e+00
6.2192968168e+00 -8.8273985098e+00
-2.8073898237e+00 2.4703690241e+00
9.4290474157e-01 -4.6274849359e+00
6.8375214562e+00 -9.8616599451e+00
6.9539791020e+00 -1.6988213538e+00
3.6558870972e+00 -2.0600407069e+00
-9.4047136781e+00 -5.9791747303e-01
9.5741730501e+00 1.5590336378e+00
3.7253722060e+00 1.9575323918e+00
1.9191595643e+00 1.7119326442e+00
-1.3695557801e+00 -2.9274668252e+00
7.8430352137e+00 2.4772382899e+00
-3.4962709210e+00 -3.5570114572e+00
6.0383210760e+00 -3.4940915081e+00
-3.8700438997e+00 3.6186230168e+00
3.6891143872e+00 -1.3541304256e+00
-7.2003834526e+00 9.7142492150e+00
5.4268671065e+00 5.9601948316e+00
-5.6893947036e+00 -2.6424346222e+00
5.6149943453e+00 -7.1587332664e+00
-2.5858712526e+00 -1.8370125048e+00
7.2270443449e+00 2.5183393023e+00
1.9926839609e+00 -8.2627310519e-01
-1.0257884476e+01 8.5737680098e+00
-3.8009341803e+00 -1.5291353279e+00
-9.0464700659e-01 -8.5905487147e+00
9.6979829986e+00 -1.4506743952e+00
-2.0154494736e+00 5.6908045904e+00
-6.1138592781e+00 4.1851623742e+00
6.1267879215e+00 -8.2992823330e+00
-5.5438709035e+00 5.6821226780e+00
5.2146013901e+00 -5.1501605903e+00
-6.1420892178e+00 -1.1253583814e+00
4.6524867510e+00 1.4825441343e+00
-6.3546070679e+00 5.7303507575e+00
7.5119570178e+00 -5.6750242543e+00
-5.2376512307e+00 6.4426821085e+00
2.9334003693e+00 -3.1498748437e+00
-6.5612928317e+00 3.8307517734e+00
-3.1439562756e+00 1.0630303329e+00
-3.9232458397e+00 5.2630022334e+00
-5.1622955668e+00 7.6038342839e+00
-1.4690006308e+00 -8.9700186820e-01
-1.0885098519e+01 6.7800280431e+00
-8.1297052738e-01 3.4480819881e+00
6.5195322317e+00 -7.3421840053e+00
5.5539986175e+00 -6.9860270911e+00
2.7993841768e+00 -1.2532858523e+00
-4.4817267134e+00 7.8139397641e+00
6.8440414540e+00 -3.2391344710e+00
5.8584534405e+00 -4.7150974535e+00
5.6880797546e-01 -7.9015252282e-01
-5.9421103389e+00 1.8402831620e-01
-4.8434173036e+00 9.1021242458e+00
1.1834817981e+00 3.0150505341e+00
2.6197390911e+00 -4.9657428917e+00
6.1938341130e+00 -7.5757029522e+00
-3.5628461157e+00 2.3976642619e+00
6.7329375875e+00 -6.3598043258e+00
-2.2631341190e+00 1.6042665736e+00
1.0575914024e+01 1.2712434455e+00
-1.1269755280e+01 2.1191818425e+00
1.7707735813e+00 7.6739950067e+00
9.3760655262e+00 2.2649144306e+00
-5.3836232644e+00 -1.6335166219e+00
2.9310423479e+00 1.4137902568e-01
4.0548239519e+00 -6.9052420320e+00
-7.0369675469e-01 -1.5334937857e+00
7.8201358803e+00 -9.3539348511e+00
1.9152301853e+00 2.5879702078e+00
3.0245986600e+00 -2.9032137041e+00
-4.8179418621e+00 6.3684476003e+00
-4.0034589343e+00 -6.6167683435e+00
3.0071992120e+00 -6.0544428943e+00
1.0830080001e+01 -4.9955276047e+00
-1.0047259226e+01 8.7526347958e+00
-9.6693825349e+00 -2.8714678903e+00
-9.5259071495e+00 8.4190237504e+00
-9.8207502569e+00 -2.7291900870e+00
-9.9979032722e+00 -9.7873970316e-01
4.1389541661e-01 3.8199132727e+00
-4.6868163341e-01 -9.2382428256e+00
-6.4626240129e+00 -2.4461027441e+00
-3.9544193092e+00 9.7629977754e+00
-1.0328130787e+01 7.8079899828e+00
3.8975850959e+00 -9.3096537637e+00
8.1760147047e+00 -4.3584163469e+00
6.0517996136e+00 -2.3112894883e-01
-4.9889699946e+00 7.1339437143e+00
-1.8620255971e+00 6.1496722530e+00
-5.3061464795e-01 -4.8071903360e+00
1.5245750230e+00 2.5706420365e-01
-7.1548063675e+00 2.3644834374e+00
5.6966589412e+00 4.2939909100e+00
3.9355462625e+00 -9.8253169664e-01
-3.4469161769e+00 -2.2328633509e+00
-5.9372096061e+00 7.5465931695e+00
4.4820323848e+00 -6.8903582068e+00
-2.8158030956e+00 6.4977853269e+00
1.0737742879e+01 -5.8298504018e+00
-8.2226386473e-01 -2.2920363139e+00
4.7275956330e+00 -8.8739499162e+00
-1.8768909866e+00 3.3274330286e+00
4.5147666904e+00 -5.9254737628e+00
6.3214829327e+00 4.8738628141e+00
-2.4215161483e+00 -6.7083252595e+00
5.0952434240e+00 -9.5474277259e-01
-4.0861490091e+00 2.4732370897e+00
8.9895171002e+00 2.8390215728e+00
1.3538384724e-01 -1.3466482804e-01
4.6995406057e-01 1.7141161695e+00
-7.0371600327e-01 5.1686476897e+00
3.2529101289e+00 -6.1606006500e+00
-5.3663423335e+00 4.0569125245e+00
-8.8549385433e+00 -3.2166128476e+00
-6.1539567523e+00 -5.5907904581e+00
2.5244672988e+00 4.4798269616e+00
3.8527889103e+00 -1.0279479777e+01
-3.7709917360e+00 4.3481388571e+00
-3.2011040132e+00 6.2153205489e+00
6.4795177803e+00 -8.6362423423e+00
1.1372613415e+01 -6.3495700714e+00
5.8449537559e-02 -1.1383146898e-03
-5.1504528624e+00 6.7060041822e+00
-7.5338562065e+00 -1.4101592806e+00
2.8987042607e+00 -4.5171501775e-01
-3.2790401540e+00 9.5424256212e+00
2.4567715042e+00 -5.9095200557e+00
2.2882627361e+00 -5.9936121633e+00
6.9102177064e+00 -2.8784779432e+00
8.0745140492e+00 -3.4714582982e+00
5.4355575350e+00 -6.7827775693e+00
7.5409695148e+00 4.2531919423e+00
6.5405318893e-01 -2.6217690742e+00
-5.6090277880e+00 9.6235154512e+00
1.1627270097e+01 -5.7222925880e-01
-5.2799571305e+00 8.3127452302e+00
6.5146003366e+00 -3.9929490452e+00
-7.7348489593e+00 -4.7582768277e+00
-5.8180426201e+00 -1.0478538006e+00
8.4047593742e-01 -5.4895679402e+00
5.2579922630e+00 -5.8781203852e+00
1.8027873273e+00 -1.1578137056e+00
1.0054189066e-01 2.9981825013e+00
-1.1149691341e+01 4.4678656365e+00
6.7332384243e-02 2.3955186465e+00
1.5120953816e+00 1.4379994470e-01
2.5507598217e+00 4.2751691061e+00
-4.6120387371e+00 4.0001068925e+00
3.9583536862e-02 8.6042211576e+00
3.8058750965e+00 -5.2407896417e+00
-5.8207010328e+00 7.2264427654e+00
1.8367264193e+00 -6.5396589981e-01
-2.8380505963e+00 -8.4658718967e+00
1.8123487463e+00 5.0412316722e-02
1.1349338023e+01 -7.5930606659e-02
-4.6769167797e+00 1.4925122186e+00
4.2137731880e+00 3.5847216136e+00
1.6810963564e+00 -5.2490503684e+00
6.0083300770e+00 -7.9268356542e+00
-5.4106210662e+00 -3.4850585749e-01
-4.7784078046e+00 7.5708997184e+00
-1.1033286054e+01 4.9465160769e+00
4.9837294575e+00 -7.4220270504e+00
5.6039288647e-01 7.9065824672e+00
5.4383565090e+00 -1.5155261663e+00
-2.8480037016e-01 9.1245852000e+00
-2.4052208885e+00 4.6131764175e+00
8.1459689886e+00 -2.9546020083e+00
2.6657874056e+00 -5.1278051836e-01
9.0576176588e+00 -8.8393435083e+00
-1.0903732999e+01 2.2564509547e+00
-8.7437899429e+00 6.7715428945e+00
1.0315987289e+01 -8.5247695894e+00
7.5930379648e+00 -8.0189892280e+00
-6.2018073070e+00 8.4531174101e+00
3.6695836243e+00 6.7724756393e+00
-4.5466281119e+00 -6.0677310937e+00
4.2402414322e+00 -2.3025733317e+00
-3.2867843281e+00 8.0262986376e-01
-5.5025886370e+00 -1.8127029241e+00
4.1716440994e+00 2.8813852574e+00
3.0196694975e+00 -5.5713551369e+00
-2.6103398427e+00 7.4804823342e+00
4.2863108535e+00 -6.6440884207e+00
4.9449786687e+00 2.2935729780e+00
-4.4977011591e+00 2.9992676083e+00
6.5586355422e+00 -2.1488683811e+00
5.2853233759e+00 -8.2810435426e+00
4.0818949471e+00 9.3960659477e-01
2.1981024221e+00 -2.5356148361e+00
1.3923344110e+00 8.1800619475e+00
3.5127654026e-01 -8.1691240706e+00
1.0045564191e+01 -1.3621795558e-01
3.1808348727e+00 3.6181816700e+00
2.5169484197e+00 -2.1818502677e+00
-9.0233198174e-01 -1.3017783287e+00
1.9315970392e+00 -8.6667720907e+00
2.7769408208e+00 -2.6780037657e+00
4.9775650558e+00 -7.4938444947e+00
9.0111258142e+00 -6.8048141981e+00
1.1486813063e+01 -1.6406151309e+00
-5.1335255168e+00 7.0281460093e+00
-6.0605072851e+00 -5.9203529303e+00
4.8147516187e+00 3.4900081734e+00
4.9051617567e+00 1.1645236974e+00
-5.0710125434e+00 3.5682067687e+00
-4.7967742513e+00 7.8978138095e+00
2.6294746074e+00 -4.9057088863e+00
-1.9865674162e+00 7.9682409289e-01
-2.6426916215e+00 7.1697929920e+00
1.6343256813e+00 -8.7560776743e+00
-6.0688524469e+00 6.4804178829e+00
3.5239742955e+00 3.9853275641e+00
2.0637967475e+00 -5.7444576480e+00
1.1345529600e+01 -9.0798454926e-01
-8.6744137495e+00 -8.2413995088e-01
-1.3897842140e+00 -1.0660366831e+00
3.1712113021e+00 5.9205343816e+00
1.0440548360e+01 -5.9760303782e+00
-9.1520185191e+00 -2.2895174158e+00
-1.2546370839e+00 3.8354144780e+00
-4.6050295703e+00 -3.5323017259e+00
-7.0553040634e+00 7.3259528283e+00
5.1070166659e+00 -8.1065484896e+00
5.2381475197e+00 2.5101547762e+00
-2.3030043653e+00 3.4439204055e+00
4.8802033403e+00 -9.4577974557e+00
9.0794871869e+00 8.4486137881e-01
5.5521279462e+00 -5.6932484671e+00
2.8293560679e+00 2.4085362581e+00
-8.2535242456e+00 8.9611966078e+00
-1.7748385201e+00 -4.5796124275e+00
9.8533033776e+00 2.5107688028e+00
-4.7094268599e+00 -5.3240811602e+00
-5.8153351358e+00 2.0675648987e+00
-2.5316700152e+00 9.6129115018e+00
-1.3714639870e+00 -5.3790930455e+00
-6.8020177837e+00 5.4384761624e+00
6.7929793727e+00 -7.0984223495e+00
3.7881453131e+00 6.5986992083e+00
4.3611882721e+00 -1.0045629149e+01
-2.8377131614e+00 2.7530835922e+00
-9.6513835986e-01 -3.5495200507e+00
-9.9358576387e+00 9.5786430306e-01
-6.1994595546e+00 6.3609147788e+00
3.0549330535e+00 -5.1808933675e+00
-1.9702650420e+00 1.8117270352e+00
-6.1076710128e+00 -5.9311378748e+00
-1.0393997261e+01 2.4592391708e+00
-3.1848654365e+00 -7.3268816714e+00
-5.7146410476e+00 6.0785602946e+00
-3.2804494593e+00 5.3085397477e+00
1.9896706995e+00 -9.3913051953e+00
-4.3391725439e+00 6.5876998043e+00
8.9764738307e+00 2.1821462791e+00
3.9654312760e+00 -1.1850285382e+00
-9.0920004527e+00 9.3082559252e+00
5.9280837100e+00 4.7488859705e+00
-5.0156713669e+00 -3.1693151156e+00
2.7178127757e+00 -4.9711098954e+00
-7.5487387301e-02 5.7454825034e+00
-2.4587112609e+00 -4.6396906991e+00
3.9695437477e+00 -5.1779112486e+00
-2.0869622994e+00 -8.1372972467e+00
9.5288701645e+00 2.8032535873e+00
-5.2288829063e-01 9.0290677509e+00
-3.1041729943e+00 -3.1320876405e+00
1.0821224764e+00 -1.5821328798e+00
-1.7542074704e+00 5.8996441859e-01
1.1641649857e+01 -2.9197482905e+00
7.0604917972e-01 4.4090933040e+00
-1.9626240916e+00 5.0898542350e+00
9.9678453897e+00 -3.4354781994e+00
7.0158869439e+00 -6.7871757176e+00
-5.1328580165e+00 6.6346112843e+00
3.7264999040e+00 -6.2440372035e+00
-6.2358985710e+00 1.0012576239e+01
-1.3734327608e+00 2.3468139203e+00
-3.5215041651e+00 -2.7361635399e+00
8.1566871888e+00 -2.4373653867e+00
5.7984339651e+00 2.0875326776e+00
-9.9739390853e+00 7.9249138579e+00
-5.9682338352e-01 1.5125458296e+00
1.4710899359e+00 -5.2829105697e+00
-6.0648950189e+00 6.3564019545e+00
-4.8555309991e+00 -6.9533520752e+00
4.5223789607e+00 -7.4982051801e+00
-7.3566205566e+00 4.2375904665e+00
-3.2668395656e+00 7.6029916535e+00
-5.9352697320e+00 1.0174360614e+01
-7.1516031189e+00 -1.7045729776e+00
-2.2498883487e-01 -2.2856613482e+00
-3.4649386745e+00 -1.7503892426e+00
4.0628021528e+00 2.2707070437e+00
1.1280799773e+01 -7.1261538051e+00
-2.5553704146e+00 1.1998403131e+00
1.5596006864e-01 1.6557250162e+00
2.5643797508e+00 -5.0437417632e+00
5.5630823505e+00 -7.6097941490e+00
-6.8512711115e+00 7.4182949845e+00
-6.9588394760e+00 9.7324737561e+00
-3.3887958312e+00 3.8211714429e+00
2.4322734122e+00 3.4093498754e+00
4.8738363237e+00 -1.0425968676e+01
7.1955710361e+00 4.1063340372e-01
2.3164133952e+00 -6.2366296100e+00
-2.2022294644e+00 7.0132518401e+00
4.9568422866e+00 -6.1618127139e+00
-1.1575655727e+00 5.6674341104e-01
1.1594911873e+01 -4.1687169784e+00
-1.1182554005e+01 6.0269783842e+00
4.2957165773e+00 -2.8079703237e+00
-9.0549194440e+00 4.0599798271e+00
