# X[mm] xp[rad] Y[mm] yp[rad]
-1.5403191280e-02 -1.8018851410e+01 -6.7736103352e-01 2.3022920023e+01
-2.9508118729e+00 5.0171349961e+01 -5.7551460235e-01 4.3424170181e+00
-5.3487013843e-01 1.4495578865e+01 -5.0919307416e-02 -1.9415959994e+00
3.3956881487e+00 -2.9237473772e+01 -5.7621863098e+00 9.5577152283e+01
3.6315943618e+00 -7.4325776743e+01 4.6437668020e-02 4.3823267585e+00
-1.0249179351e+00 -2.9416352644e+01 8.6456475817e-01 -2.1016091873e+01
3.8161935594e+00 -5.6727655423e+01 -2.5061959552e+00 5.2139977917e+01
2.9889035620e+00 -2.5038172302e+01 -5.4065293198e+00 8.8330487598e+01
-6.3168635567e-01 -7.1775513140e+00 2.1230815135e-01 3.8914758843e+00
-1.9892404479e+00 6.1295360203e+01 1.7584457704e+00 -8.5105133922e+01
2.9954057862e+00 -5.0686697304e+01 1.6996950707e-01 3.5687731241e+00
-7.6726160007e-01 -3.2570307767e+00 1.4063758609e+00 -3.0977919085e+01
1.7162688635e+00 -7.2762238834e+01 -1.6147969261e+00 6.6754475607e+01
3.4814222569e+00 -8.4707489279e+01 -2.7948509615e+00 9.3727687940e+01
2.4720879544e+00 -8.8047158793e+01 -2.1349889809e+00 9.2419871217e+01
-2.6136670835e+00 8.6733613017e+01 2.3737483760e+00 -8.8304400890e+01
-2.8539806561e+00 5.6150125260e+01 1.3012564293e+00 -3.8089951833e+01
-2.5034121939e+00 4.3433927314e+01 1.8132709368e+00 -6.6660134436e+01
-2.1436814044e+00 4.6372551817e+01 1.6168595367e+00 -3.8916788631e+01
-2.8181973612e+00 5.4854146075e+01 1.7823542445e+00 -5.4818824782e+01
3.7252402278e+00 -7.7090345578e+01 -3.2498040221e+00 9.5832897519e+01
-2.9637056147e+00 7.4944698438e+01 2.3196853140e+00 -7.2270298945e+01
2.4589448835e+00 -3.3112522400e+01 -9.2573555422e-01 8.7892961636e+00
5.6419560277e-01 1.2203032696e+01 -1.1375238307e+00 1.4382264018e+01
-2.8348237751e-01 2.1549727415e+01 -1.9337767141e+00 2.7079124114e+01
2.6755609652e+00 -5.2499097848e+01 -2.5572650829e+00 5.3877231794e+01
1.8281822864e+00 -1.9773896560e+01 -1.8603276137e+00 2.0264296977e+01
-1.6676844262e+00 4.5959799327e+01 1.2341989567e+00 -2.5274491756e+01
1.6379305635e+00 -3.7487630752e+01 -4.6836975330e-01 1.7694126413e+01
-2.3552261055e+00 3.3777956536e+01 1.5615272188e+00 -4.4021634128e+01
4.5767290303e-01 -1.7785251793e+01 1.1041740400e+00 -1.1378995009e+01
3.0839538481e+00 -2.4800100854e+01 -2.8687152359e+00 4.6992129085e+01
-2.5449691716e+00 8.2355085940e+01 1.9498530994e+00 -9.7731731473e+01
-2.4722092844e+00 5.3322782528e+01 1.5565421824e+00 -8.3608355365e+01
1.8271825457e+00 -4.6278079768e+01 -1.0052561723e+00 3.8181472255e+01
-3.1825178445e+00 7.3734923680e+01 3.4820336165e-01 -1.0134731374e+01
3.2150074618e+00 -2.1685079196e+01 -5.3539119939e+00 8.3552244143e+01
-5.4896946375e-01 2.4574630146e+01 7.9849005402e-01 -1.6869623832e+01
5.5887207507e-01 -1.1811057008e+01 -4.1875925732e-01 8.8972655761e+00
-2.0271968537e+00 8.8361908370e+00 1.3106465095e+00 -4.7921254743e+01
1.7478751592e+00 -3.0231946218e+00 -1.8338689843e+00 2.6128388152e+01
-2.5107904253e+00 4.5545369690e+01 1.5726515764e+00 -7.5904430603e+01
3.7622888219e+00 -3.9974912250e+01 -5.8588474377e+00 1.0388918141e+02
-6.9689365092e-02 -5.6608270789e+00 9.8546192184e-01 -8.9563517456e+00
1.3710756627e+00 -1.3516525842e+01 -2.2040172747e+00 2.4433785469e+01
-1.7361429595e+00 5.0076403214e+01 3.4247563801e-01 -8.7715384157e+00
-1.2647045388e+00 3.1050722666e+01 3.9658246810e-01 -1.0171204285e+01
-2.2779587909e+00 3.4727377325e+01 -2.6548384129e-01 -1.2121194468e+00
-2.7978353026e+00 8.2165755878e+01 2.2874802613e+00 -8.4292484706e+01
-2.1274142158e+00 1.1516966015e+01 1.3292378295e+00 -5.1508540367e+01
-3.0599809271e+00 6.5361702918e+01 1.5098598328e+00 -4.7814508541e+01
-2.2469886238e+00 2.2391426014e+01 1.4332508485e+00 -6.5322491358e+01
-1.5413198201e+00 3.9881251784e+00 5.9826933586e-01 -1.3029328201e+01
2.1695628536e+00 -4.6739167638e+01 -5.6628646087e-01 2.6140442446e+01
1.4575345624e+00 -8.6308669345e+01 -1.2305521864e+00 5.8073501960e+01
3.8453438221e+00 -5.0794921611e+01 -2.9319566113e+00 5.3019930037e+01
5.3122683803e-01 1.3864467044e+01 -1.6444803240e+00 2.1474722381e+01
4.6234982562e-01 -4.0879940137e+00 -2.1831464977e+00 2.4127608597e+01
-5.3150175282e-01 9.6395727926e+00 -1.2241592828e+00 1.0203336471e+01
1.6229302596e+00 -1.0327630852e+02 -1.3565288540e+00 7.7215732886e+01
1.7451470045e-02 2.1300886531e+01 -2.2022508062e+00 2.9684450834e+01
1.5857432422e+00 -1.0040941946e+02 -1.3819289823e+00 7.6146592611e+01
-2.6782047815e+00 4.6149334440e+01 -7.8984425668e-01 9.9407674564e+00
-9.0817773743e-01 2.7848182921e+01 -4.2452701769e-01 4.5983869783e+00
-1.6571755287e+00 -1.0791935047e+01 1.2578911446e+00 -4.2682054451e+01
-1.1835100846e+00 2.0362984138e+01 -1.9503484895e-01 -5.5333738315e+00
3.6185124659e+00 -5.1686653033e+01 -2.2542103087e+00 4.5131087657e+01
-2.4379150265e+00 6.6289099856e+01 1.4025807494e+00 -9.4031359752e+01
-2.5438410279e+00 4.0419240447e+01 -2.2884352190e-01 -2.0763531336e+00
9.9814151543e-01 -3.8259010945e-01 -2.8313830527e+00 4.2370984748e+01
-1.5117921671e+00 -1.1869459352e+01 1.1089526374e+00 -3.2852753864e+01
-2.2379549134e+00 5.1498541622e+01 1.1642800001e+00 -9.3362208423e+01
-2.4910038721e+00 9.2067557912e+01 2.0809858083e+00 -9.8703924328e+01
3.0830886939e+00 -2.2876403540e+01 -3.6997399067e+00 5.9268320626e+01
-2.4346190016e+00 3.0467634249e+01 1.4835004519e+00 -4.8934122012e+01
-1.0505633267e+00 3.7079098056e+01 -1.4576274978e-01 -7.4517644109e-01
4.5642179026e-01 -3.9672488386e+01 -6.2533617899e-01 2.4734491746e+01
-2.8084777426e+00 6.7030430904e+01 2.2449115374e+00 -6.3327875416e+01
-2.8204347865e+00 5.1283344811e+01 1.3563324289e+00 -4.1124856242e+01
-2.3593237984e+00 6.1849205753e+01 1.6220672803e-01 -6.7675234556e+00
1.8298588570e+00 -3.0424102359e+01 -1.9145253331e+00 3.5180260177e+01
3.9471517243e+00 -4.7628048448e+01 -4.0973443094e+00 8.1802573724e+01
-2.2342900954e+00 1.9645666317e+01 1.2906163779e+00 -4.2027850318e+01
-5.4391787661e-01 2.8223937148e+01 -2.6640388642e-01 1.3251856524e+00
-2.2095084502e+00 1.9074056668e+01 1.1166737663e+00 -3.5011373783e+01
-2.2808683998e+00 3.3171502843e+01 1.5069162194e+00 -7.4419143175e+01
1.6662618505e-01 -4.0496245932e+01 -3.8300353212e-01 1.9877917634e+01
-8.9246578531e-01 -2.1431975603e+01 6.2516790918e-01 -1.2315896754e+01
3.8260817748e+00 -7.3408062721e+01 -3.2724010117e+00 9.1241988459e+01
-2.4450136500e+00 3.0362517175e+01 1.5722978302e+00 -5.4056449553e+01
3.0508546000e+00 -4.9537102336e+01 -7.1719045071e-01 8.3082242426e+00
7.1071857681e-01 -6.4746337887e+01 -6.2214514734e-01 3.1924422292e+01
1.5981749505e+00 -1.8789049495e+01 -2.7347106907e+00 3.2942969523e+01
3.6201260992e+00 -7.0875790221e+01 -2.9209913658e+00 8.1945926994e+01
-2.0742180947e+00 4.3534358406e+01 7.7638643003e-01 -2.1945339831e+01
-2.1835159350e+00 4.2717743027e+01 1.3929037037e+00 -3.6338713642e+01
3.5862220701e-01 1.1112713985e+01 -2.5409532093e+00 3.6874807541e+01
2.8581841541e+00 -3.4477142299e+01 -7.1377287377e-01 1.1209083031e+01
3.8939097648e+00 -6.5411278203e+01 -3.3376749527e+00 8.3569559750e+01
-3.9528216815e-02 -5.1442968099e+01 3.8255888442e-01 -2.1670663112e+00
1.4742972081e+00 -9.1532698844e+01 -1.1862981628e+00 5.9898692230e+01
-1.1725744576e+00 3.8046342895e+01 6.4923027154e-01 -1.3764486874e+01
-1.9786653684e+00 7.3052829370e+00 1.4158563353e+00 -5.9908290459e+01
1.6202011623e+00 -1.6644847413e+00 -1.8372447033e+00 2.5754543130e+01
-2.1495595384e+00 1.6017277827e+01 1.3912898266e+00 -6.4297693281e+01
-2.0995621473e+00 4.8364806354e+01 6.1081699359e-01 -7.8840763541e+00
-2.3615738848e+00 4.5007735467e+01 1.3665597955e+00 -3.6697646717e+01
3.4509188737e+00 -4.1701624931e+01 -3.3685814221e+00 6.6872715079e+01
3.1121531369e+00 -5.0966778123e+01 1.2343950357e-01 1.2629284722e+00
3.3544382349e+00 -7.4236065250e+01 -2.3711966874e+00 7.4203813265e+01
-1.3420564442e+00 4.2698470496e+01 -8.2456218275e-01 9.3207488085e+00
-8.5684745219e-01 -2.6562731982e+01 5.5330331680e-01 -9.3352293384e+00
2.1964837234e+00 -8.2015714643e+01 -1.7574529817e+00 7.8103765165e+01
-2.5532815898e+00 6.7343601289e+01 1.7514000192e+00 -8.7914152962e+01
1.4110868893e+00 -5.8117687922e+01 -1.3373673770e+00 5.1123068894e+01
-2.5642394353e+00 4.1176560862e+01 1.7287982191e+00 -6.4397581986e+01
-2.8065821401e+00 8.7286878639e+01 1.8408777820e+00 -5.4910376128e+01
-9.4352630125e-01 -4.3517182459e+00 7.0080653152e-02 3.4672546747e+00
6.4081788749e-01 1.5337758838e+01 -2.9021542705e+00 4.0068165154e+01
-2.6381096120e+00 9.8999895588e+01 1.9903131104e+00 -7.3639114425e+01
3.8552949333e+00 -3.4586378524e+01 -4.4268720497e+00 7.5285362163e+01
-2.0101425885e+00 5.2975521806e+01 1.8771836369e+00 -7.5712223687e+01
7.1352031455e-01 -6.7395698798e+01 -6.7061392073e-01 3.3747199726e+01
1.6827550614e+00 -5.4077577224e+01 -1.9441071693e+00 6.1112301890e+01
-1.6266205762e+00 3.8432208267e+01 1.2841858063e+00 -2.9330831355e+01
-2.5682028079e+00 4.7876630311e+01 1.6818671170e+00 -7.5020367249e+01
3.5898964948e+00 -5.2599746638e+01 -6.6790598649e-01 1.0381762831e+01
-5.1910325112e-01 2.4318475422e+01 6.8606336721e-01 -1.4554851976e+01
3.4688164676e+00 -7.6200680775e+01 -3.0321741163e+00 9.2861086867e+01
1.6933707248e+00 -3.4016344334e+01 -9.0554910106e-02 1.4865793764e+01
1.8161214793e+00 -8.3149774897e+00 -4.0098489601e+00 6.0648086899e+01
-2.4299877445e+00 6.3919089108e+01 2.0250680464e+00 -4.6222331932e+01
4.5682121827e+00 -4.6845831752e+01 -5.0284335344e+00 8.7222360560e+01
-8.0862623207e-01 3.5706239439e+01 -1.5083001942e+00 1.9314653106e+01
-2.2772483788e+00 2.3579754391e+01 1.3913195190e+00 -4.3778532205e+01
2.0283137183e+00 -2.0283117550e+01 -3.4115398037e+00 5.5085770750e+01
-1.7696896132e+00 2.5884796573e+01 2.0591952844e-01 -1.5995180632e+00
-8.4235352700e-01 -3.2870429594e+01 9.0916292047e-01 -2.1895942334e+01
-2.7536381189e+00 6.4507440198e+01 2.2267701454e+00 -6.0293285636e+01
-2.3311777102e+00 8.4830648867e+01 1.9400472299e+00 -7.8775887559e+01
-3.1790745546e+00 6.1252636771e+01 -3.9578068928e-01 2.8389698885e+00
-2.5853410222e+00 7.3330367076e+01 2.2367659041e+00 -5.8545153918e+01
-1.6752983505e-01 -3.0941731148e+01 -1.3859312513e-01 1.1884212223e+01
-2.2023942383e+00 2.1046776831e+01 1.4805735783e+00 -5.4059746957e+01
2.6194127841e+00 -8.6379955414e+01 -2.1771899079e+00 8.9868994161e+01
2.9397331015e+00 -1.8657548471e+01 -4.1049863767e+00 6.2850272206e+01
2.0327064959e-01 1.1510430948e+00 -9.3382032909e-01 6.6371714703e+00
-2.3814704359e+00 3.9902729709e+01 1.2455292089e+00 -8.3381434267e+01
-2.9481218478e+00 8.9496422784e+01 2.0072006726e+00 -5.6490304348e+01
1.8367569021e+00 -9.0363360517e+01 -1.6634708447e+00 8.4703126904e+01
9.9709456771e-01 1.1367166477e+01 -3.7528454796e+00 5.2228649158e+01
2.4637438982e+00 -2.8208448035e+01 -2.2187485364e+00 3.4380948671e+01
-3.1668290177e+00 7.2669698978e+01 1.6290889904e+00 -5.5302224354e+01
-2.7803503541e+00 8.3989706946e+01 2.4540457116e+00 -8.4997381257e+01
-2.3271260930e+00 4.0763147127e+01 1.3890497924e+00 -8.3373468729e+01
-1.2317332542e+00 2.9016683215e+01 -2.8781883297e-01 -1.4760856321e+00
4.0441700455e+00 -5.9747526246e+01 -4.0526788058e+00 9.1439324933e+01
3.9528463793e+00 -5.1876119822e+01 -4.2338984634e+00 5.9611751183e+01
-2.1821230366e+00 4.2141261876e+01 1.1024203014e+00 -9.1758066791e+01
-6.7072479492e-01 -2.1739296748e+01 2.4148620955e-01 1.2974854016e+00
4.1994403132e+00 -7.4329245590e+01 -8.1763629671e-01 1.6117442670e+01
-2.8668529329e+00 7.8594940877e+01 1.9089681734e+00 -4.4615499846e+01
1.7976659192e+00 -9.4654274125e+01 -1.5161480153e+00 7.3019303758e+01
-2.7812648128e+00 6.8750761020e+01 1.9212746420e+00 -8.0153951726e+01
3.5981662359e+00 -4.0937123610e+01 -2.9275200937e+00 4.7013884638e+01
2.4070152811e+00 -9.6400866372e+01 -2.0468316468e+00 9.8833105723e+01
-2.0767588276e+00 5.5299379346e+01 2.0313944904e+00 -4.6425398365e+01
-2.2668595221e+00 1.6955917600e+01 1.3359298669e+00 -6.3803964736e+01
-2.6970548216e+00 8.7612704713e+01 1.9473569020e+00 -6.0914563952e+01
-2.1923579158e+00 1.7470074694e+01 1.2072241467e+00 -3.9529545296e+01
-2.5001550769e+00 9.3969173115e+01 2.2197052512e+00 -9.4103530570e+01
-2.9320080663e+00 7.0098275837e+01 2.1476471812e+00 -6.7383986159e+01
-1.8298809142e+00 3.1847683878e+01 3.1837359082e-01 -1.4767677212e+01
-2.1894804523e+00 1.8297381227e+01 1.4166052008e+00 -5.0392646515e+01
8.5876550530e-01 -3.5786177517e+01 -6.5820641358e-03 1.2105933210e+01
-2.1194974690e+00 5.6325203755e+01 1.3702177630e-01 -5.8940833236e+00
-1.3294732559e+00 -1.4657545157e+01 8.9282748272e-01 -2.2832722840e+01
-1.5620455777e+00 2.3334951671e+01 -1.1750293091e+00 9.4016553742e+00
-2.0224674255e+00 5.3672575196e+01 1.7576392595e+00 -3.8765199258e+01
-2.4238818789e+00 3.2999558000e+01 9.6555002768e-01 -2.6263667810e+01
-2.7843565852e+00 4.8224541342e+01 -3.6724884845e-01 2.2232791863e+00
-3.4529503545e-01 -3.7011110873e+01 2.1672955524e-01 1.6736095766e+00
2.4530447086e+00 -5.9697424131e+01 -1.3266337837e+00 4.8725970214e+01
2.0602041631e-01 -1.1599363927e+01 3.3360687686e-01 6.0708212480e+00
-2.1930246379e+00 1.7016892364e+01 1.2461568204e+00 -4.1587470451e+01
-1.1170668586e+00 1.8525899828e+01 -6.4682510814e-01 2.1045422621e+00
-2.9324344424e+00 6.4046385813e+01 2.5366595688e-01 -5.7779298046e+00
-1.8287550668e+00 3.9861758500e+01 6.4152086149e-01 -1.8681093757e+01
1.2366772477e+00 -8.6033361562e+01 -8.8095541774e-01 4.6563081864e+01
-2.6072168236e+00 8.8477310975e+01 2.3332099320e+00 -8.1932667222e+01
-3.6010459944e-01 -2.7021466376e+00 1.6577365087e+00 -3.5951549275e+01
1.9194062565e+00 -4.7284355125e+01 -1.1939503628e+00 2.8453202223e+01
3.2113712701e+00 -2.2889601303e+01 -4.0106328639e+00 6.2797536117e+01
-2.3644734809e+00 3.6322416198e+01 1.1742724712e+00 -3.2512463093e+01
2.9334614905e+00 -3.6878852317e+01 -7.2651057137e-01 1.3001186389e+01
-1.8978965562e+00 3.3419613995e+01 6.4432647604e-01 -2.0419747855e+01
6.1454551351e-01 -6.2932830554e+01 -4.4879600612e-01 2.5872069569e+01
3.5710632004e+00 -4.3185380006e+01 -3.2799560962e+00 6.5893118487e+01
-2.6057047462e+00 7.8778515078e+01 2.2847343996e+00 -6.5516772247e+01
-7.0735340706e-01 -2.3740709856e+01 3.0316590558e-01 -1.9456348797e+00
-2.2917335097e-01 8.7656473723e+00 -9.4213270163e-02 -5.6492034427e+00
1.4338679648e+00 -1.9329493023e+01 -1.8370019192e+00 3.1509157541e+01
1.5035287902e+00 -5.1305106571e+01 -1.3427992590e+00 4.8014929640e+01
1.1029370718e-01 5.8416321384e+00 -1.0966511598e+00 1.7527450754e+01
-1.9917835501e+00 3.0698342294e+01 -9.7968122904e-01 8.5047209258e+00
1.5175414410e+00 -1.0566666253e+02 -1.2367889898e+00 7.6300032964e+01
-4.1925660064e-01 2.3340807043e+01 3.9742873657e-01 -9.4701335710e+00
1.9418272827e+00 -8.0853237040e+01 -1.7599813214e+00 6.9980501700e+01
2.8840618638e+00 -1.8778637417e+01 -3.9776351217e+00 6.0596636923e+01
-1.5440900756e+00 -2.3204980133e+00 9.8910320184e-01 -2.6583813837e+01
-2.6322265948e+00 8.5337926594e+01 2.4899572831e+00 -8.2262256087e+01
3.1928836872e+00 -3.2520182311e+01 -2.5934897123e+00 4.6728088651e+01
-1.6735109693e+00 -8.8881138719e-01 1.4058941106e+00 -4.9978787612e+01
-2.4393126037e+00 8.8787306980e+01 2.4165220804e+00 -9.4154097511e+01
-1.6228133146e+00 3.5365324371e+01 1.4708191496e+00 -3.3631274201e+01
-2.7657884502e+00 8.0893157252e+01 2.5330630268e+00 -7.8257051528e+01
4.4152092555e-01 1.6386470699e+01 -1.8327226418e+00 2.5506641400e+01
1.4039616766e+00 -7.3676163288e+01 -1.2134569943e+00 5.2061948477e+01
-2.6121064235e+00 1.0680441664e+02 2.1855489732e+00 -8.5371948694e+01
1.0411462777e+00 -4.7220263526e+01 9.3287905974e-02 4.6005040998e+00
3.4706669397e+00 -6.7355689490e+01 -1.6944240518e+00 4.9143093596e+01
-8.2623550083e-01 1.4233998700e+01 -2.3196754151e+00 2.5020022109e+01
1.1450197373e+00 -8.3174175289e+01 -9.0153140949e-01 4.9817437962e+01
4.2440150097e+00 -5.8081344892e+01 -4.5820071035e+00 9.6490756502e+01
-2.4431259638e+00 3.3523927677e+01 1.4660353550e+00 -6.6175897948e+01
-2.8587836091e+00 8.9889763117e+01 2.2053500419e+00 -6.2421009063e+01
-1.4496159593e+00 -1.3002460222e+01 1.2255084395e+00 -3.8258516647e+01
3.6413208657e+00 -3.6461500519e+01 -2.8978257094e+00 4.9900592214e+01
-5.3682734725e-01 -1.3766333663e+01 -1.6199909297e-01 9.9091333303e+00
-1.1054477144e+00 2.3300987950e+00 4.1801442340e-01 -3.0397795055e+00
4.0030365132e+00 -5.1844615975e+01 -3.9693479095e+00 8.2066525051e+01
1.7971859584e+00 -6.8943767935e+01 -1.5111791907e+00 6.2786869943e+01
-2.7406684216e+00 6.0772271318e+01 2.0937903253e+00 -5.3826243893e+01
-1.3073129789e+00 -6.4756144529e+00 6.1028057100e-01 -1.2515890537e+01
1.7034387862e+00 -9.8211573476e+00 -7.6188779939e-01 1.0459346616e+01
1.7018553324e+00 -9.2257521630e+01 -1.2196784839e+00 5.7827431155e+01
-1.0324164707e+00 2.5933568032e+01 -1.6590047602e-01 -3.5066627338e+00
8.3120041226e-01 -5.8267952297e+01 -7.9349141406e-01 3.2914426990e+01
3.7864037058e+00 -4.7585917604e+01 -3.8399409540e+00 7.7567636367e+01
1.1685946866e+00 3.0918920081e+00 -1.2594872963e+00 1.7175122166e+01
8.5138149887e-01 -6.7863367580e+01 -4.3602596997e-01 2.5018863875e+01
3.8141046516e+00 -3.3029891549e+01 -5.1312599296e+00 8.4231196222e+01
-2.0859020649e+00 9.0582439983e+01 1.7609542535e+00 -9.3559769904e+01
-1.2306200379e+00 2.0194731783e+00 6.3674575340e-01 -9.1331328692e+00
3.3459021170e+00 -2.5557809646e+01 -5.2442098839e+00 8.4017477048e+01
-7.6575480840e-01 4.5547391634e+00 1.7089854057e+00 -4.5894098663e+01
1.7085156553e+00 -7.2929254381e+01 -1.6061929441e+00 6.1786946772e+01
-2.6730984847e+00 5.4906155527e+01 1.8345552137e+00 -7.4753367937e+01
-2.6935783819e+00 7.0983983717e+01 1.8878542850e+00 -4.3364912679e+01
3.0600282726e+00 -6.8157863763e+01 -1.8728717851e+00 6.0655787235e+01
1.2431546919e+00 -6.5864194669e+01 -1.1349282270e+00 4.6732246239e+01
-2.7665630404e+00 4.5193453721e+01 -7.2790867392e-02 -5.3604825668e+00
-4.2707706603e-01 -4.5230928352e+01 4.6531482245e-01 -5.0323636484e+00
-2.5409121333e+00 1.0443788167e+02 2.1995526957e+00 -8.8009307219e+01
1.7531580175e+00 2.9080706303e-01 -3.5851683799e+00 5.1502147459e+01
5.0946154056e-01 -2.8964123583e+01 5.3727944005e-01 -7.5498942305e+00
9.0749981606e-01 -2.0880641519e+01 -5.6431647324e-01 1.2421300887e+01
2.6825553046e+00 -3.6312180002e+01 -2.2522951736e-01 4.2821866646e+00
5.7440175083e-01 -1.8027293608e+01 6.8228734923e-02 3.3764048617e+00
-1.1329917453e+00 3.7449607621e+01 4.3413335378e-01 -1.0087910004e+01
3.8001809210e+00 -6.8229023486e+01 -3.8176107111e-01 8.4000655171e+00
-2.4100540107e+00 3.5084934078e+01 1.7476477191e+00 -5.5948813829e+01
-2.8157596852e+00 5.4623140238e+01 1.7445627421e+00 -5.3655529228e+01
3.4690217862e+00 -4.1666176704e+01 -3.2753010091e+00 6.5532003905e+01
-2.2277788800e+00 1.6345947395e+01 1.2353393091e+00 -4.3241601272e+01
-5.0388048347e-01 2.6058864979e+01 -1.8611543264e+00 2.5321713055e+01
-1.2213393062e+00 5.1045001866e+00 8.0699945775e-01 -1.3561290666e+01
1.6268613897e+00 -6.6111778089e+01 -1.6816358775e+00 6.2604643410e+01
-1.8577145251e+00 2.7156748782e+01 -8.7003079464e-01 8.5193908846e+00
-2.5055036311e+00 8.2991168801e+01 2.5249838569e+00 -8.3758909302e+01
3.6645314972e+00 -5.0484309027e+01 -3.5288501103e+00 7.6082549315e+01
2.2818928121e+00 -4.6134551050e+01 -9.5773665532e-01 3.3707463312e+01
-1.2581826140e+00 1.1293626192e+00 3.4724221187e-01 -6.1737797646e+00
4.1061371837e+00 -3.8933237682e+01 -4.8288375133e+00 8.1915980183e+01
1.4562292709e+00 -7.9171800946e+01 -8.0711830425e-01 3.7748386210e+01
-2.0230432495e+00 1.0561374887e+01 1.1672514050e+00 -3.7075860819e+01
-1.9667220352e+00 3.7366215181e+01 1.0792823740e+00 -2.5640003650e+01
2.0675315480e+00 -6.0261334944e+00 -3.0136328174e+00 4.4298655346e+01
-2.1603246130e+00 2.2938209567e+01 9.9921518025e-01 -2.7626856522e+01
2.0751302219e+00 -1.0990615014e+01 -4.4951656151e+00 6.8150607837e+01
2.0773068838e+00 -8.3800147706e+01 -2.0626513599e+00 8.6346914682e+01
2.1307541944e+00 -4.4240280358e+01 -1.6246495336e+00 3.4508732094e+01
2.0858743040e+00 -7.6433974777e+01 -1.7926545104e+00 7.4145342208e+01
-2.6636864422e+00 8.4135325754e+01 2.5309938871e+00 -8.3346020111e+01
-3.1332420848e+00 8.2174614504e+01 6.6953926796e-01 -1.9702581150e+01
-3.0559254807e+00 6.0130671585e+01 1.3197651171e+00 -4.0964128862e+01
-4.1136815013e-01 -3.2019158386e+01 8.4257765592e-01 -1.7481174277e+01
-2.0396741442e+00 1.1536116942e+01 1.2841993452e+00 -4.3779861460e+01
3.8513153987e+00 -3.5912289259e+01 -4.3445528284e+00 7.3859369178e+01
2.9658152558e+00 -2.4387717268e+01 -5.3685020987e+00 8.6653351199e+01
1.4514302689e+00 -4.5129900028e+01 -5.0725122031e-01 2.5851748622e+01
-3.3626631619e-01 2.2721497283e+01 5.3285296196e-01 -1.1455190304e+01
-2.2625769556e+00 2.6309984471e+01 1.2756832673e+00 -7.9746388553e+01
-2.3414120292e+00 3.9264427310e+01 1.3288266867e+00 -3.7312926650e+01
1.8646084605e-01 -4.5396379142e+01 -2.2144794743e-01 1.6493604910e+01
-4.6273195517e-02 2.0502960564e+01 -4.4173826810e-01 4.4416273353e+00
-2.4318739339e+00 2.6290443660e+01 1.3993786756e+00 -5.6381057500e+01
1.8841144344e+00 -4.2908244946e+01 -9.3538133623e-01 3.4186154213e+01
3.8547211222e+00 -9.3309781655e+01 -1.6719522114e-01 1.1674464941e+01
2.7063716011e+00 -4.3537099089e+01 3.2302426502e-01 -1.9953508078e+00
-5.9531430056e-01 -1.6026051862e+01 -2.1906859670e-02 7.9958633916e+00
-2.8275944095e+00 6.4281305379e+01 1.9590606114e+00 -7.2792016245e+01
-1.6950968854e+00 2.2802330132e+01 2.4154904869e-01 -4.1025505294e+00
-2.1325834111e+00 2.0258852567e+01 9.7461915124e-01 -2.7696906231e+01
3.3974333221e+00 -2.5895320044e+01 -5.7518047895e+00 9.2429356176e+01
2.5122692504e+00 -1.0628041217e+01 -4.8688297548e+00 7.2057086899e+01
3.0627081017e+00 -4.7473289937e+01 -3.3177083441e-01 3.8240205212e+00
-2.8696794884e+00 9.1087589035e+01 2.4847668631e+00 -8.7073301664e+01
-2.3473186052e+00 9.8361723568e+01 2.1244054104e+00 -9.7308408874e+01
1.7734589660e+00 -1.7753191226e+00 -4.6129671103e+00 6.7439276949e+01
4.9356488652e-01 -3.0253453682e+01 -1.0223785208e+00 3.2251854997e+01
-2.2277364172e+00 5.9325217346e+01 1.4032452833e+00 -3.6074906421e+01
-1.7891300266e+00 4.0235678397e+01 7.9412330623e-01 -1.0427130387e+01
