# S[m] sigma_x[mm] sigma_y[mm] N mean_P[MeV/c] beta_x[mm/mrad] beta_y[mm/mrad] beta_z[mm/mrad] alpha_x[mrad] alpha_y[mrad] alpha_z[mrad] mean_E[MeV] sigma_px[mrad] sigma_py[mrad] mean_pz[MeV/c] emitt_ emitt_y 
1.0042585956e+00 4.7171882598e+00 4.6474635096e+00 0.0000000000e+00 6.3885551769e+01 8.2947060245e-01 8.0712083958e-01 1.2454371347e-05 -6.3377656175e-02 -1.1756654094e-02 -5.1531039520e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0045672184e+00 4.7189205077e+00 4.6477899630e+00 0.0000000000e+00 6.3885551769e+01 8.3007845717e-01 8.0723467037e-01 1.2457762294e-05 -6.3424726995e-02 -1.1781919482e-02 -5.1532942649e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0048758412e+00 4.7206534054e+00 4.6481170941e+00 0.0000000000e+00 6.3885551769e+01 8.3068676424e-01 8.0734874532e-01 1.2461617644e-05 -6.3471797814e-02 -1.1807184870e-02 -5.1532856481e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0051844640e+00 4.7223869520e+00 4.6484449029e+00 0.0000000000e+00 6.3885551769e+01 8.3129552367e-01 8.0746306445e-01 1.2465194164e-05 -6.3518868634e-02 -1.1832450259e-02 -5.1533758359e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0054930868e+00 4.7241211469e+00 4.6487733893e+00 0.0000000000e+00 6.3885551769e+01 8.3190473547e-01 8.0757762776e-01 1.2468585369e-05 -6.3565939453e-02 -1.1857715647e-02 -5.1535597488e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0058017096e+00 4.7258559894e+00 4.6491025530e+00 0.0000000000e+00 6.3885551769e+01 8.3251439962e-01 8.0769243523e-01 1.2472625715e-05 -6.3613010273e-02 -1.1882981035e-02 -5.1534738810e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0061103324e+00 4.7275914788e+00 4.6494323939e+00 0.0000000000e+00 6.3885551769e+01 8.3312451612e-01 8.0780748687e-01 1.2476391471e-05 -6.3660081092e-02 -1.1908246423e-02 -5.1535014618e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0064189552e+00 4.7293276143e+00 4.6497629119e+00 0.0000000000e+00 6.3885551769e+01 8.3373508499e-01 8.0792278269e-01 1.2480543044e-05 -6.3707151912e-02 -1.1933511811e-02 -5.1533725751e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0067275780e+00 4.7310643952e+00 4.6500941069e+00 0.0000000000e+00 6.3885551769e+01 8.3434610622e-01 8.0803832268e-01 1.2484297739e-05 -6.3754222731e-02 -1.1958777200e-02 -5.1533888998e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0070362008e+00 4.7328018208e+00 4.6504259787e+00 0.0000000000e+00 6.3885551769e+01 8.3495757980e-01 8.0815410685e-01 1.2487707955e-05 -6.3801293551e-02 -1.1984042588e-02 -5.1535673161e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0073448236e+00 4.7345398905e+00 4.6507585271e+00 0.0000000000e+00 6.3885551769e+01 8.3556950574e-01 8.0827013518e-01 1.2491388830e-05 -6.3848364370e-02 -1.2009307976e-02 -5.1536285272e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0076534464e+00 4.7362786035e+00 4.6510917520e+00 0.0000000000e+00 6.3885551769e+01 8.3618188404e-01 8.0838640769e-01 1.2495913230e-05 -6.3895435190e-02 -1.2034573364e-02 -5.1533330421e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0079620692e+00 4.7380179590e+00 4.6514256533e+00 0.0000000000e+00 6.3885551769e+01 8.3679471470e-01 8.0850292437e-01 1.2498986821e-05 -6.3942506010e-02 -1.2059838752e-02 -5.1536519475e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0082706920e+00 4.7397579564e+00 4.6517602307e+00 0.0000000000e+00 6.3885551769e+01 8.3740799771e-01 8.0861968522e-01 1.2502828093e-05 -6.3989576829e-02 -1.2085104141e-02 -5.1536435938e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0085793148e+00 4.7414985951e+00 4.6520954843e+00 0.0000000000e+00 6.3885551769e+01 8.3802173309e-01 8.0873669024e-01 1.2506583389e-05 -6.4036647649e-02 -1.2110369529e-02 -5.1536699160e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0088879376e+00 4.7432398742e+00 4.6524314138e+00 0.0000000000e+00 6.3885551769e+01 8.3863592082e-01 8.0885393944e-01 1.2511172927e-05 -6.4083718468e-02 -1.2135634917e-02 -5.1533672909e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0091965604e+00 4.7449817930e+00 4.6527680190e+00 0.0000000000e+00 6.3885551769e+01 8.3925056091e-01 8.0897143281e-01 1.2515231415e-05 -6.4130789288e-02 -1.2160900305e-02 -5.1532703608e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0095051832e+00 4.7467243509e+00 4.6531052999e+00 0.0000000000e+00 6.3885551769e+01 8.3986565336e-01 8.0908917035e-01 1.2518315752e-05 -6.4177860107e-02 -1.2186165694e-02 -5.1535712306e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0098138060e+00 4.7484675472e+00 4.6534432563e+00 0.0000000000e+00 6.3885551769e+01 8.4048119816e-01 8.0920715206e-01 1.2521866511e-05 -6.4224930927e-02 -1.2211431082e-02 -5.1536895769e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0101224288e+00 4.7502113812e+00 4.6537818880e+00 0.0000000000e+00 6.3885551769e+01 8.4109719533e-01 8.0932537794e-01 1.2526177350e-05 -6.4272001746e-02 -1.2236696470e-02 -5.1534796533e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0104310516e+00 4.7519558521e+00 4.6541211949e+00 0.0000000000e+00 6.3885551769e+01 8.4171364485e-01 8.0944384800e-01 1.2529666722e-05 -6.4319072566e-02 -1.2261961858e-02 -5.1536304908e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0107396744e+00 4.7537009592e+00 4.6544611768e+00 0.0000000000e+00 6.3885551769e+01 8.4233054673e-01 8.0956256223e-01 1.2533660541e-05 -6.4366143386e-02 -1.2287227246e-02 -5.1535506699e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0110482972e+00 4.7554467020e+00 4.6548018336e+00 0.0000000000e+00 6.3885551769e+01 8.4294790097e-01 8.0968152063e-01 1.2538430705e-05 -6.4413214205e-02 -1.2312492635e-02 -5.1531677719e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0113569201e+00 4.7571930795e+00 4.6551431652e+00 0.0000000000e+00 6.3885551769e+01 8.4356570757e-01 8.0980072320e-01 1.2541483421e-05 -6.4460285025e-02 -1.2337758023e-02 -5.1534898893e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0116655429e+00 4.7589400912e+00 4.6554851714e+00 0.0000000000e+00 6.3885551769e+01 8.4418396653e-01 8.0992016995e-01 1.2545349402e-05 -6.4507355844e-02 -1.2363023411e-02 -5.1534724074e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0119741657e+00 4.7606877364e+00 4.6558278520e+00 0.0000000000e+00 6.3885551769e+01 8.4480267784e-01 8.1003986087e-01 1.2548974298e-05 -6.4554426664e-02 -1.2388288799e-02 -5.1535500044e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0122827885e+00 4.7624360144e+00 4.6561712069e+00 0.0000000000e+00 6.3885551769e+01 8.4542184152e-01 8.1015979596e-01 1.2553011480e-05 -6.4601497483e-02 -1.2413554187e-02 -5.1534631802e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0125914113e+00 4.7641849244e+00 4.6565152359e+00 0.0000000000e+00 6.3885551769e+01 8.4604145755e-01 8.1027997522e-01 1.2556813521e-05 -6.4648568303e-02 -1.2438819576e-02 -5.1534738257e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0129000341e+00 4.7659344657e+00 4.6568599390e+00 0.0000000000e+00 6.3885551769e+01 8.4666152594e-01 8.1040039865e-01 1.2561032019e-05 -6.4695639122e-02 -1.2464084964e-02 -5.1533179215e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0132086569e+00 4.7676846378e+00 4.6572053159e+00 0.0000000000e+00 6.3885551769e+01 8.4728204668e-01 8.1052106626e-01 1.2564555732e-05 -6.4742709942e-02 -1.2489350352e-02 -5.1534432914e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0135172797e+00 4.7694354398e+00 4.6575513665e+00 0.0000000000e+00 6.3885551769e+01 8.4790301979e-01 8.1064197804e-01 1.2568598342e-05 -6.4789780761e-02 -1.2514615740e-02 -5.1533586602e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0138259025e+00 4.7711868711e+00 4.6578980907e+00 0.0000000000e+00 6.3885551769e+01 8.4852444525e-01 8.1076313399e-01 1.2571986149e-05 -6.4836851581e-02 -1.2539881129e-02 -5.1535283031e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0141345253e+00 4.7729389310e+00 4.6582454882e+00 0.0000000000e+00 6.3885551769e+01 8.4914632308e-01 8.1088453411e-01 1.2576083495e-05 -6.4883922401e-02 -1.2565146517e-02 -5.1534253561e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0144431481e+00 4.7746916188e+00 4.6585935590e+00 0.0000000000e+00 6.3885551769e+01 8.4976865326e-01 8.1100617841e-01 1.2579764349e-05 -6.4930993220e-02 -1.2590411905e-02 -5.1534774591e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0147517709e+00 4.7764449338e+00 4.6589423029e+00 0.0000000000e+00 6.3885551769e+01 8.5039143579e-01 8.1112806687e-01 1.2583933016e-05 -6.4978064040e-02 -1.2615677293e-02 -5.1533418618e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0150603937e+00 4.7781988754e+00 4.6592917198e+00 0.0000000000e+00 6.3885551769e+01 8.5101467069e-01 8.1125019951e-01 1.2587599343e-05 -6.5025134859e-02 -1.2640942681e-02 -5.1534069535e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0153690165e+00 4.7799534427e+00 4.6596418094e+00 0.0000000000e+00 6.3885551769e+01 8.5163835795e-01 8.1137257632e-01 1.2591466108e-05 -6.5072205679e-02 -1.2666208070e-02 -5.1533929544e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0156776393e+00 4.7817086352e+00 4.6599925717e+00 0.0000000000e+00 6.3885551769e+01 8.5226249756e-01 8.1149519731e-01 1.2594644499e-05 -6.5119276498e-02 -1.2691473458e-02 -5.1536563051e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0159862621e+00 4.7834644522e+00 4.6603440065e+00 0.0000000000e+00 6.3885551769e+01 8.5288708953e-01 8.1161806246e-01 1.2598617263e-05 -6.5166347318e-02 -1.2716738846e-02 -5.1536022163e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0162948849e+00 4.7852208929e+00 4.6606961136e+00 0.0000000000e+00 6.3885551769e+01 8.5351213386e-01 8.1174117179e-01 1.2602916778e-05 -6.5213418137e-02 -1.2742004234e-02 -5.1534019976e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0166035077e+00 4.7869779567e+00 4.6610488930e+00 0.0000000000e+00 6.3885551769e+01 8.5413763055e-01 8.1186452529e-01 1.2606242441e-05 -6.5260488957e-02 -1.2767269622e-02 -5.1536086121e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0169121305e+00 4.7887356429e+00 4.6614023443e+00 0.0000000000e+00 6.3885551769e+01 8.5476357959e-01 8.1198812297e-01 1.2610662335e-05 -6.5307559776e-02 -1.2792535011e-02 -5.1533663553e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0172207533e+00 4.7904939508e+00 4.6617564675e+00 0.0000000000e+00 6.3885551769e+01 8.5538998100e-01 8.1211196481e-01 1.2614060989e-05 -6.5354630596e-02 -1.2817800399e-02 -5.1535448828e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0175293761e+00 4.7922528797e+00 4.6621112625e+00 0.0000000000e+00 6.3885551769e+01 8.5601683476e-01 8.1223605083e-01 1.2618383709e-05 -6.5401701416e-02 -1.2843065787e-02 -5.1533374933e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0178379989e+00 4.7940124290e+00 4.6624667290e+00 0.0000000000e+00 6.3885551769e+01 8.5664414088e-01 8.1236038102e-01 1.2622058098e-05 -6.5448772235e-02 -1.2868331175e-02 -5.1533969087e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0181466217e+00 4.7957725979e+00 4.6628228670e+00 0.0000000000e+00 6.3885551769e+01 8.5727189936e-01 8.1248495538e-01 1.2625249559e-05 -6.5495843055e-02 -1.2893596564e-02 -5.1536627704e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0184552445e+00 4.7975333858e+00 4.6631796762e+00 0.0000000000e+00 6.3885551769e+01 8.5790011020e-01 8.1260977391e-01 1.2629364389e-05 -6.5542913874e-02 -1.2918861952e-02 -5.1535432871e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0187638673e+00 4.7992947920e+00 4.6635371565e+00 0.0000000000e+00 6.3885551769e+01 8.5852877339e-01 8.1273483662e-01 1.2633245451e-05 -6.5589984694e-02 -1.2944127340e-02 -5.1535201427e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0190724901e+00 4.8010568158e+00 4.6638953078e+00 0.0000000000e+00 6.3885551769e+01 8.5915788895e-01 8.1286014350e-01 1.2637143368e-05 -6.5637055513e-02 -1.2969392728e-02 -5.1534879337e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0193811129e+00 4.8028194565e+00 4.6642541299e+00 0.0000000000e+00 6.3885551769e+01 8.5978745686e-01 8.1298569455e-01 1.2641447366e-05 -6.5684126333e-02 -1.2994658116e-02 -5.1533008999e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0196897357e+00 4.8045827135e+00 4.6646136227e+00 0.0000000000e+00 6.3885551769e+01 8.6041747713e-01 8.1311148977e-01 1.2645002780e-05 -6.5731197152e-02 -1.3019923505e-02 -5.1534059434e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0199983585e+00 4.8063465860e+00 4.6649737859e+00 0.0000000000e+00 6.3885551769e+01 8.6104794976e-01 8.1323752916e-01 1.2648754630e-05 -6.5778267972e-02 -1.3045188893e-02 -5.1534397269e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0203069813e+00 4.8081110735e+00 4.6653346195e+00 0.0000000000e+00 6.3885551769e+01 8.6167887475e-01 8.1336381273e-01 1.2651928993e-05 -6.5825338792e-02 -1.3070454281e-02 -5.1537077458e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0206156041e+00 4.8098761752e+00 4.6656961233e+00 0.0000000000e+00 6.3885551769e+01 8.6231025209e-01 8.1349034047e-01 1.2656590162e-05 -6.5872409611e-02 -1.3095719669e-02 -5.1533750771e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0209242269e+00 4.8116418904e+00 4.6660582971e+00 0.0000000000e+00 6.3885551769e+01 8.6294208179e-01 8.1361711238e-01 1.2659681945e-05 -6.5919480431e-02 -1.3120985057e-02 -5.1536699555e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0212328497e+00 4.8134082185e+00 4.6664211408e+00 0.0000000000e+00 6.3885551769e+01 8.6357436385e-01 8.1374412847e-01 1.2664184937e-05 -6.5966551250e-02 -1.3146250446e-02 -5.1533934259e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0215414725e+00 4.8151751588e+00 4.6667846542e+00 0.0000000000e+00 6.3885551769e+01 8.6420709827e-01 8.1387138872e-01 1.2668119693e-05 -6.6013622070e-02 -1.3171515834e-02 -5.1533461766e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0218500953e+00 4.8169427106e+00 4.6671488371e+00 0.0000000000e+00 6.3885551769e+01 8.6484028505e-01 8.1399889315e-01 1.2672304290e-05 -6.6060692889e-02 -1.3196781222e-02 -5.1531995763e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0221587181e+00 4.8187108732e+00 4.6675136895e+00 0.0000000000e+00 6.3885551769e+01 8.6547392419e-01 8.1412664175e-01 1.2675589257e-05 -6.6107763709e-02 -1.3222046610e-02 -5.1534243899e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0224673409e+00 4.8204796461e+00 4.6678792111e+00 0.0000000000e+00 6.3885551769e+01 8.6610801568e-01 8.1425463452e-01 1.2678987149e-05 -6.6154834528e-02 -1.3247311998e-02 -5.1535947894e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0227759637e+00 4.8222490284e+00 4.6682454018e+00 0.0000000000e+00 6.3885551769e+01 8.6674255953e-01 8.1438287147e-01 1.2683312912e-05 -6.6201905348e-02 -1.3272577387e-02 -5.1533950886e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0230845865e+00 4.8240190196e+00 4.6686122614e+00 0.0000000000e+00 6.3885551769e+01 8.6737755575e-01 8.1451135258e-01 1.2686889400e-05 -6.6248976167e-02 -1.3297842775e-02 -5.1534926805e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0233932093e+00 4.8257896189e+00 4.6689797898e+00 0.0000000000e+00 6.3885551769e+01 8.6801300431e-01 8.1464007787e-01 1.2690295945e-05 -6.6296046987e-02 -1.3323108163e-02 -5.1536688866e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0237018321e+00 4.8275608258e+00 4.6693479868e+00 0.0000000000e+00 6.3885551769e+01 8.6864890524e-01 8.1476904733e-01 1.2694959646e-05 -6.6343117807e-02 -1.3348373551e-02 -5.1533287169e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0240104549e+00 4.8293326395e+00 4.6697168523e+00 0.0000000000e+00 6.3885551769e+01 8.6928525853e-01 8.1489826096e-01 1.2698255368e-05 -6.6390188626e-02 -1.3373638940e-02 -5.1535412554e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0243190777e+00 4.8311050593e+00 4.6700863860e+00 0.0000000000e+00 6.3885551769e+01 8.6992206417e-01 8.1502771877e-01 1.2701837972e-05 -6.6437259446e-02 -1.3398904328e-02 -5.1536404040e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0246277005e+00 4.8328780846e+00 4.6704565880e+00 0.0000000000e+00 6.3885551769e+01 8.7055932217e-01 8.1515742075e-01 1.2706063517e-05 -6.6484330265e-02 -1.3424169716e-02 -5.1534820446e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0249363233e+00 4.8346517147e+00 4.6708274579e+00 0.0000000000e+00 6.3885551769e+01 8.7119703253e-01 8.1528736690e-01 1.2710120782e-05 -6.6531401085e-02 -1.3449435104e-02 -5.1533905477e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0252449461e+00 4.8364259491e+00 4.6711989956e+00 0.0000000000e+00 6.3885551769e+01 8.7183519525e-01 8.1541755722e-01 1.2714009928e-05 -6.6578471904e-02 -1.3474700492e-02 -5.1533657821e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0255535689e+00 4.8382007869e+00 4.6715712010e+00 0.0000000000e+00 6.3885551769e+01 8.7247381033e-01 8.1554799171e-01 1.2717527122e-05 -6.6625542724e-02 -1.3499965881e-02 -5.1534879057e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0258621917e+00 4.8399762275e+00 4.6719440738e+00 0.0000000000e+00 6.3885551769e+01 8.7311287776e-01 8.1567867038e-01 1.2721890425e-05 -6.6672613543e-02 -1.3525231269e-02 -5.1532729085e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0261708145e+00 4.8417522703e+00 4.6723176141e+00 0.0000000000e+00 6.3885551769e+01 8.7375239755e-01 8.1580959322e-01 1.2724624013e-05 -6.6719684363e-02 -1.3550496657e-02 -5.1537095493e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0264794373e+00 4.8435289146e+00 4.6726918215e+00 0.0000000000e+00 6.3885551769e+01 8.7439236971e-01 8.1594076023e-01 1.2729341875e-05 -6.6766755182e-02 -1.3575762045e-02 -5.1533565229e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0267880601e+00 4.8453061598e+00 4.6730666959e+00 0.0000000000e+00 6.3885551769e+01 8.7503279422e-01 8.1607217141e-01 1.2732652430e-05 -6.6813826002e-02 -1.3601027433e-02 -5.1535650233e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
1.0270966829e+00 4.8470840051e+00 4.6734422372e+00 0.0000000000e+00 6.3885551769e+01 8.7567367108e-01 8.1620382677e-01 1.2736911176e-05 -6.6860896822e-02 -1.3626292822e-02 -5.1533829499e+03 1.8262936149e-01 3.7348321330e-01 5.0976574720e-01 6.3885549726e+01 1.5301625298e-01 1.5276883454e-01
