 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
   -0.976380123753400E-01	   -0.195940773096735E-01	    0.242907192106362E-01	    0.817910106129924E-02	   -0.451888796670131E+02	    0.183263490395547E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.152919755770057E+00	    0.183788991149556E-01	   -0.221893975005547E-03	   -0.790859265070163E-01	   -0.614370151432468E+02	    0.183106688890433E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.575315545721347E-01	   -0.905902856471717E-01	    0.551123099122013E-01	    0.107754368339493E+00	    0.473020235481798E+02	    0.182357235717134E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.415093650341238E-01	    0.117419220161119E+00	   -0.595504810759625E-01	   -0.110736070235158E+00	    0.149494208176692E+02	    0.182629961679837E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.640785828516066E-01	    0.856101271125379E-01	   -0.533562825841719E-01	   -0.763734090183261E-01	    0.275839317578679E+02	    0.182542209016034E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.226218619154189E-01	   -0.953350608975893E-02	    0.418388113835897E-02	   -0.698966964982892E-02	   -0.744031619365470E+01	    0.182547478996042E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.789374200475625E-01	   -0.567561882197520E-01	    0.349313788851144E-01	    0.459808879720962E-01	   -0.277790457040451E+02	    0.182853351997636E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.586283390706330E-01	    0.527138928409539E-01	   -0.154968486497206E-01	   -0.136167454079561E-01	    0.173251898985168E+02	    0.182718962326689E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.796560237861434E-01	    0.132296480271684E+00	   -0.591174952731704E-01	   -0.103849817774902E+00	    0.238310065421223E+02	    0.182607463703022E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.192821249701949E-01	    0.616437048260279E-01	   -0.490800566378966E-01	   -0.434988754747138E-01	    0.270210182641803E+02	    0.182538827186107E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.735576719371265E-01	    0.884321914333523E-01	   -0.505121676754074E-01	   -0.713567153661311E-01	    0.288374985672001E+02	    0.182534650576827E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.111864913309954E+00	   -0.278493868131501E-01	    0.106320531090435E-01	    0.459823782138529E-01	    0.547271344890950E+02	    0.182028624385211E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.141761425173332E+00	    0.356809104270565E-01	   -0.826430440203288E-02	   -0.973677410924893E-01	   -0.579060465846231E+02	    0.183091244350564E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.992160848671343E-01	   -0.739037980003007E-01	    0.249503074245011E-01	    0.179283477841521E-01	   -0.311022293904903E+02	    0.182921782919010E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.519297740610996E-01	   -0.679649937591706E-01	    0.462093316427251E-01	    0.733672228879740E-01	   -0.842699667025641E+01	    0.182596749738195E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.537082761084897E-01	   -0.110116710998725E-01	    0.188226413945341E-02	    0.499250505913384E-01	    0.353258356666156E+02	    0.182335783440735E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.630335628606483E-01	    0.562403461164325E-01	   -0.394856109724015E-01	   -0.511941460967292E-01	    0.281602955767585E+02	    0.182522711993371E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.742513194369163E-01	   -0.860756907430730E-01	    0.461552251291114E-01	    0.700349596076984E-01	   -0.133024790332792E+02	    0.182679880017744E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.982203889447598E-01	   -0.598493369662899E-01	    0.426312895458689E-01	    0.884432165531662E-01	    0.550100183490380E+02	    0.182182485238158E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.925366400107636E-01	    0.513990526281310E-01	   -0.268420558388130E-01	   -0.652096899611320E-01	   -0.228006966423531E+02	    0.182794323301039E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.853982107662300E-01	    0.646869003189903E-01	   -0.379149971196382E-01	   -0.443837157624577E-01	    0.338299595080910E+02	    0.182398566385800E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.103865911264706E+00	   -0.269781720304914E-01	    0.256592795314055E-01	    0.808109365708242E-02	   -0.468147074325630E+02	    0.183293054814015E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.189029182052502E-01	    0.103235959420470E+00	   -0.600212243249584E-01	   -0.110968021467769E+00	    0.222954664688907E+01	    0.182652055839228E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.460581577023590E-01	    0.778259592372416E-01	   -0.507465939916521E-01	   -0.808483294607520E-01	    0.205705652245576E+02	    0.182638813711833E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.150030386828363E+00	    0.168416383411015E-01	    0.357476430535051E-02	    0.521040898269274E-01	    0.674703740039013E+02	    0.182081347123386E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.117050191815190E+00	   -0.499797308239768E-01	    0.404534759732260E-01	    0.942356387384896E-01	    0.678852927361816E+02	    0.182118700417178E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.122119512605075E+00	    0.357315005427463E-01	   -0.121304592152293E-01	   -0.610013331025160E-01	   -0.400918471940266E+02	    0.183087120571912E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.746499862505076E-01	   -0.494608341591488E-01	    0.336992820647461E-01	    0.410310034827822E-01	   -0.296157037667052E+02	    0.182878494959127E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.685002855774810E-01	    0.738986314653954E-02	   -0.243209326717318E-01	   -0.969701660782023E-02	    0.390154726939801E+02	    0.182206941564900E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.771478020969866E-02	   -0.951831634772075E-01	    0.618145769141355E-01	    0.926300570617217E-01	    0.732034737085300E+01	    0.182631176555148E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.663463631160449E-01	   -0.923405347707787E-01	    0.326469025751985E-01	    0.568139769108196E-01	   -0.251146074359578E+01	    0.182598160682446E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.144267238031739E+00	   -0.122929558711473E-01	    0.203923712370561E-01	    0.812868362938382E-01	    0.753176998600216E+02	    0.182151677382336E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.231543557340266E-01	   -0.464076960461955E-01	    0.136125851339358E-01	    0.291734714211916E-01	    0.703363499654439E+00	    0.182609074663276E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.133087888387965E+00	    0.372794784385878E-01	   -0.187979825532970E-01	    0.116096020612580E-01	    0.575018482493253E+02	    0.181975520247235E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.757295498331123E-01	    0.847768704645347E-02	    0.217255606547651E-01	    0.162487443399029E-02	   -0.391658206183526E+02	    0.183119154932854E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.127578261886642E+00	   -0.289639102392473E-01	    0.225952287128908E-01	    0.723926866398490E-01	    0.670809852444455E+02	    0.182065812429855E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.389969206788982E-01	   -0.155984284502806E-01	    0.735456755853840E-02	   -0.118737962529418E-01	   -0.139721701682904E+02	    0.182504099283776E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.637609313669254E-01	   -0.104389138491905E+00	    0.546065118688323E-01	    0.866901069952633E-01	   -0.278395475388662E+01	    0.182652494750357E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.313684608400240E-01	   -0.104573550571697E+00	    0.643766304383275E-01	    0.100224158027875E+00	    0.610504748328464E+01	    0.182634163124362E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.251265837980677E-01	    0.619596974793751E-01	   -0.419057866082207E-01	   -0.437433057903302E-01	    0.851164174465742E+01	    0.182663154424390E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.973963565440438E-01	   -0.562496556174591E-01	    0.407136086744704E-01	    0.886517992638423E-01	    0.557193418217578E+02	    0.182167078351725E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.126906494660194E-01	   -0.667391675956762E-01	    0.515479382359025E-01	    0.664620868145545E-01	   -0.616811628958919E+01	    0.182586645404825E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.124221037262396E+00	    0.554461465910382E-01	   -0.291135450551857E-01	   -0.130747432298631E-01	    0.496999985775178E+02	    0.182081317408489E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.149931267145181E+00	   -0.908223543121174E-02	    0.107240952982893E-01	   -0.577460401986761E-01	   -0.613078570210089E+02	    0.183178114319560E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.782568004374861E-01	   -0.743809360595719E-01	    0.393531809121704E-01	    0.548646981279444E-01	   -0.211643476069167E+02	    0.182753560066473E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.133609262496409E-01	   -0.112344046580160E+00	    0.633542231243968E-01	    0.110518391367793E+00	    0.207267871607698E+02	    0.182614942222159E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.120085970190577E+00	   -0.512297691759650E-01	    0.341807047833656E-01	    0.830733862215803E-01	    0.661826234837110E+02	    0.182114261942701E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.128122788705232E+00	    0.352489966023240E-01	   -0.172500008118402E-01	    0.110262253127638E-01	    0.549795222164555E+02	    0.181992338324832E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.135722993837735E+00	    0.265212269831750E-01	    0.137834423741486E-02	   -0.560151509698376E-01	   -0.528543239710955E+02	    0.183227009092235E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.132060020326576E+00	    0.147607962025764E-01	   -0.344341461375733E-02	    0.319071633676222E-01	    0.580142973806275E+02	    0.181985819354580E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.960239493466569E-01	   -0.573408119491203E-01	    0.338978260760573E-01	    0.299465653713493E-01	   -0.402923091457927E+02	    0.183140532511672E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.103030334200729E+00	    0.366715342029302E-01	   -0.164786388531060E-01	   -0.509062766332267E-01	   -0.284955483627077E+02	    0.182857795728353E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.135006284430845E+00	    0.561421516032734E-01	   -0.190360000988176E-01	    0.119186670287275E-01	    0.557552784183214E+02	    0.182031475265632E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.513910360489130E-01	   -0.105660841866878E+00	    0.584700773197401E-01	    0.100616760632694E+00	    0.638860393451632E+01	    0.182630790558136E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.632296367252235E-02	   -0.694438255506862E-01	    0.193890875868285E-01	    0.761736733235149E-01	    0.282586259139796E+02	    0.182557059940081E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.430781446946546E-01	   -0.759929351532740E-01	    0.440424776226508E-01	    0.113837328740199E+00	    0.618817095191043E+02	    0.182132630049736E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.615845578382623E-02	    0.783963340069962E-01	   -0.537806936556988E-01	   -0.751897186970413E-01	    0.150054374485744E+02	    0.182656351071842E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.111156871827248E+00	   -0.265386281207225E-01	    0.286583430132619E-01	    0.972679421519405E-01	    0.736112853618045E+02	    0.182103301570535E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.110878199650638E+00	    0.414209597933458E-01	   -0.642465082984443E-02	   -0.957782079714705E-01	   -0.514079239296781E+02	    0.183180400059157E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.838039184125890E-01	   -0.724084662004858E-01	    0.487185115100873E-01	    0.100011562195417E+00	    0.553298939823251E+02	    0.182222537610244E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.364643997329036E-01	    0.106943512783961E+00	   -0.625438353278374E-01	   -0.968998507081201E-01	    0.201887896751314E+02	    0.182615077086723E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.608831676134650E-01	   -0.788597233885862E-01	    0.480972033706012E-01	    0.962163014987729E-01	    0.403839635282048E+02	    0.182411275043037E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.104623325722287E+00	    0.108951802766899E+00	   -0.441080722283255E-01	   -0.611253875412560E-01	    0.330079274318787E+02	    0.182477357787647E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.710579422061104E-01	   -0.963109978800228E-01	    0.350284032404586E-01	    0.587048453816956E-01	   -0.401229260964672E+01	    0.182611716802228E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.944707169542875E-01	   -0.403453226129774E-01	    0.264838946005464E-01	    0.250726994825827E-01	   -0.371991977578991E+02	    0.183039152062747E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.134590071717779E+00	    0.447735332643865E-01	   -0.203382295333286E-01	    0.691591611368065E-02	    0.553064346754066E+02	    0.182022549088501E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.733819644242742E-01	   -0.709535265579277E-01	    0.244046183862295E-01	    0.283672362588104E-01	   -0.147168152727539E+02	    0.182592736129195E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.452310175204821E-01	   -0.832375517104950E-01	    0.556240239425094E-01	    0.858812651100853E-01	   -0.422968810878735E+01	    0.182619335429735E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.143455505923684E-01	    0.885468776330807E-01	   -0.300307997555845E-01	   -0.100009878470488E+00	   -0.130259040863101E+02	    0.182743823406994E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.132300002547352E+00	    0.990590041941644E-01	   -0.417590359387194E-01	   -0.408889631166599E-01	    0.455366313371728E+02	    0.182256059222397E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.502766527353818E-01	    0.106012841526904E+00	   -0.558457920437537E-01	   -0.972775276048793E-01	    0.182431490502889E+02	    0.182637581515266E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.122379813399574E+00	    0.395648993226769E-01	   -0.100173846516883E-01	   -0.607262414729310E-01	   -0.423794174916881E+02	    0.183136591452637E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.116477717415866E+00	   -0.447113027605504E-01	    0.263715821177594E-01	    0.749430749670469E-01	    0.655445811063506E+02	    0.182075812841020E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.107940626172659E-01	   -0.812795862306546E-01	    0.527539357337553E-01	    0.689772291310608E-01	    0.360388161777535E+01	    0.182620114475895E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.415785084084425E-01	   -0.102265804087154E+00	    0.619066773531458E-01	    0.954791457949697E-01	    0.210416631595744E+01	    0.182631102832786E+00	    0.600000000000000E+01	    0.111748622150701E+02
