 x [cm]	x' [rad]	y [cm]	y' [rad]	Phase [rad]	Kinetic Energy [MeV]	Charge State	Rest Mass [GeV/c2]
   -0.100828235772709E+01	   -0.617470302603897E-02	   -0.376553045594269E+00	   -0.109530232786920E-01	   -0.289509427593461E+01	    0.182628363242898E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.215387251514094E+00	    0.723148147590700E-02	   -0.518062364563016E+00	   -0.670816405748173E-03	   -0.351077027769427E+02	    0.182626783720607E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.639308409050191E+00	    0.879489802906845E-03	    0.538239650978571E+00	    0.956886802466850E-02	    0.216400626369235E+02	    0.182624608150661E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.589957904622806E+00	   -0.115994321087724E-01	    0.101300439489154E+01	    0.532164639460187E-02	    0.480220695821717E+02	    0.182628169529409E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.111595967673426E+01	    0.153912339454168E-01	   -0.660891753455294E+00	   -0.565940403451367E-03	   -0.475682846982126E+02	    0.182625934352032E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.772427561965687E+00	   -0.306048792771753E-02	   -0.210189064134979E+00	   -0.735827693117519E-02	   -0.127437771522362E+02	    0.182625979055828E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.920471999055790E+00	    0.165528744553799E-01	   -0.117814409379768E+01	   -0.682257133869190E-02	   -0.621165832479164E+02	    0.182624742260273E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.980870350841051E+00	    0.814532545410338E-02	   -0.236735070412183E+00	    0.584701477216820E-02	   -0.902932171887167E+01	    0.182624354829741E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.116778865381415E+01	   -0.702636632121858E-02	   -0.511094944373841E+00	   -0.138141663685228E-01	   -0.429252654236340E+01	    0.182631209364459E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.466481533431998E+00	   -0.523218375013586E-03	    0.221981686531430E+00	    0.621299800129871E-02	    0.229856204011941E+02	    0.182625964157523E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.860652856149626E+00	   -0.135858546847826E-01	    0.100030297673387E+01	    0.284162797631960E-02	    0.491604729081611E+02	    0.182624906175377E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.330457244933673E-01	   -0.672140148453173E-02	    0.868286209731227E+00	    0.817213561984043E-02	    0.410797303888979E+02	    0.182626142969156E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.505291588562922E+00	    0.482788004598204E-03	   -0.591790263922090E+00	   -0.887323747722168E-02	   -0.235589308467307E+02	    0.182635292283351E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.110475812508454E+01	    0.759447143428269E-02	    0.266561408704942E+00	    0.106080964267466E-01	   -0.340284045601377E+00	    0.182623088232248E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.747921163036572E+00	    0.308918450974170E-02	    0.119171072720414E+00	    0.719835591169338E-02	    0.121834380428509E+02	    0.182645752898836E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.680866643756544E+00	   -0.534965693004188E-02	    0.321979274871623E+00	   -0.427991588933129E-02	    0.510659803856997E+01	    0.182636737694253E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.938424774538138E-04	    0.808907170795146E-02	   -0.117866679617124E+01	   -0.132979333340909E-01	   -0.486598502962098E+02	    0.182627677789426E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.974430919804526E+00	   -0.161312039846903E-01	    0.104891655108971E+01	    0.672069360168915E-02	    0.603887869391485E+02	    0.182640373576959E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.384485181800173E+00	    0.108758356516832E-01	   -0.110768375313761E+01	   -0.844421255735417E-02	   -0.499932698748789E+02	    0.182625964157523E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.506735439040549E+00	    0.552369900165090E-04	    0.741894191122478E+00	    0.125652745425914E-01	    0.211978643482391E+02	    0.182640060653938E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.186094178439034E+00	   -0.950146968461331E-02	    0.120860481894655E+01	    0.130316939264749E-01	    0.520553664130735E+02	    0.182627394666568E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.534944684051824E+00	   -0.109417423511272E-01	    0.878076938670924E+00	    0.789801199587326E-02	    0.462787155758345E+02	    0.182631626596930E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.830717317826022E-01	    0.762760789148751E-02	   -0.102313575335699E+01	   -0.118330579191234E-01	   -0.426874347505059E+02	    0.182626068465197E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.838530206114901E+00	   -0.108576914200908E-01	    0.379144146081157E+00	   -0.442876689906387E-03	    0.330077494605059E+02	    0.182626202576586E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.794544374390589E+00	    0.135065956135863E-01	   -0.992895842864314E+00	   -0.396703690623601E-02	   -0.491968271351149E+02	    0.182624027004863E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.643908447522754E+00	    0.739403520862196E-03	    0.654551742589897E+00	    0.116284105986569E-01	    0.228799891498152E+02	    0.182630106678516E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.476323340126747E+00	   -0.339919234823812E-03	    0.458362610629624E+00	    0.676696543248634E-02	    0.225842811695906E+02	    0.182623967399209E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.668364113748921E+00	   -0.110695840696221E-01	    0.874635843551582E+00	    0.202467740180235E-02	    0.412278119996522E+02	    0.182637557259113E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.760169587104665E+00	    0.124780485501164E-01	   -0.972340331933597E+00	   -0.318126235490401E-02	   -0.445284973240808E+02	    0.182626843324485E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.877199050032450E+00	   -0.371004677362498E-02	   -0.407303303116137E+00	   -0.955912023184557E-02	   -0.130047621746229E+02	    0.182633742561222E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.774769587122920E+00	    0.191614810392502E-02	    0.738653784423000E+00	    0.135778168276165E-01	    0.208544628228420E+02	    0.182641908400782E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.411791007786142E+00	    0.103418776860112E-01	   -0.102593764058235E+01	   -0.609526568425555E-02	   -0.455797311366804E+02	    0.182628407946694E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.444433580518616E+00	   -0.114624289701110E-01	    0.110755652654064E+01	    0.107486739814494E-01	    0.534789271101818E+02	    0.182626142969156E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.276334734826433E+00	    0.842517112396899E-02	   -0.828416159897247E+00	   -0.394623674785454E-02	   -0.394685745084533E+02	    0.182623550168515E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.666071517246691E+00	   -0.362696977317091E-02	    0.118094614512151E+00	   -0.577546208498736E-02	   -0.474652791418249E+01	    0.182625844946216E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.979542932280256E+00	   -0.100795425379997E-01	    0.461456232556006E+00	   -0.336401392107566E-02	    0.221448873287465E+02	    0.182627647989264E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.824063666098844E-01	   -0.763259305603560E-02	    0.104168824832035E+01	    0.125493945613716E-01	    0.444069622890172E+02	    0.182639211288915E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.300825299828229E+00	    0.219061911121253E-02	   -0.470400065890649E+00	   -0.468682655466457E-02	   -0.253464130250260E+02	    0.182625979055828E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.867904292040421E+00	   -0.156979545856243E-01	    0.119231669995082E+01	    0.848246906550865E-02	    0.623135612821248E+02	    0.182626813524323E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.231642387800766E+00	   -0.978386252172050E-02	    0.119275092388583E+01	    0.133218558564995E-01	    0.520067900447065E+02	    0.182625070086928E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.925468371150000E+00	   -0.440900390021261E-02	   -0.373491388754124E+00	   -0.971744227556248E-02	   -0.102917000577556E+02	    0.182623997202924E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.511686737516048E+00	    0.317420983702186E-02	   -0.255123148401404E+00	    0.442784494387250E-02	    0.213348474878755E+01	    0.182626277080544E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.762735002201898E+00	   -0.228265290133413E-02	   -0.272092022196526E+00	   -0.923160481599827E-02	   -0.169005633845881E+02	    0.182631015650969E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.364024841592563E+00	   -0.101443001905804E-01	    0.975915696370279E+00	    0.702401651667695E-02	    0.486108589862313E+02	    0.182626187672952E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.170533585927533E+00	    0.833421536736432E-02	   -0.849638461516374E+00	   -0.573760941026468E-02	   -0.434263418587171E+02	    0.182626440993872E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.933290747919036E+00	   -0.146597552949911E-01	    0.102623458983456E+01	    0.379254115412276E-02	    0.528508524892452E+02	    0.182626351586279E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.691721059142528E+00	   -0.219181053325292E-02	   -0.402421856493825E+00	   -0.753847900179882E-02	   -0.150082578259883E+02	    0.182637795676399E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.163285163038326E+00	   -0.724438241667804E-02	    0.709045315991020E+00	    0.416032067166905E-02	    0.387167740046553E+02	    0.182627975812366E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.371824080317365E+00	    0.919218045674506E-02	   -0.878838976900229E+00	   -0.376352290024717E-02	   -0.404349342975544E+02	    0.182637005915254E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.703858407277530E+00	   -0.218346390392390E-02	   -0.236449714665437E+00	   -0.709737063718696E-02	   -0.154864133947548E+02	    0.182637929787788E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.265869761624289E+00	   -0.127150340921935E-02	   -0.215526271433705E+00	   -0.482708513138552E-02	   -0.282572685157849E+01	    0.182627335064467E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.235858327888800E+00	   -0.933691709287223E-02	    0.103513168412340E+01	    0.967877805831175E-02	    0.485903986620675E+02	    0.182633936278265E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.110394784250026E+01	    0.102640898992890E-01	   -0.291506009278024E+00	    0.602224404590468E-02	   -0.166056871430427E+02	    0.182624816766008E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.720106596552851E+00	    0.200696509346608E-02	    0.518636538266068E+00	    0.102775486245964E-01	    0.179951690726497E+02	    0.182626679412934E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.196853503950787E+00	   -0.686889923162517E-02	    0.656459174436381E+00	    0.262634368280213E-02	    0.347926730733514E+02	    0.182633206120997E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.845936788611961E+00	   -0.123186264092451E-01	    0.590926061934656E+00	    0.218265578748922E-02	    0.416176021619558E+02	    0.182645290960792E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.868643715412272E+00	   -0.607012481413540E-02	    0.158618240422433E+00	   -0.528515800235529E-02	    0.215855128406300E+01	    0.182623192541698E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.882339678525077E+00	    0.146311210563058E-01	   -0.104201306315059E+01	   -0.395202724596222E-02	   -0.527903227331443E+02	    0.182642802467825E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.766566718921913E+00	   -0.135680915693170E-01	    0.106600033183662E+01	    0.594267091380696E-02	    0.530187895993117E+02	    0.182623714081842E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.261033587257462E+00	   -0.366437890551743E-02	    0.752001504219001E+00	    0.917047244163494E-02	    0.340549012911946E+02	    0.182627022136117E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.516893864067187E+00	    0.146046675291154E-02	   -0.914534489632721E+00	   -0.139887018069412E-01	   -0.296744657648207E+02	    0.182624578346946E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.516422747268426E+00	    0.136193266233081E-01	   -0.129270123337316E+01	   -0.115211961731102E-01	   -0.611086232026451E+02	    0.182633742561222E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.712957162230359E+00	    0.227492918275538E-02	    0.198149874239093E+00	    0.780403409751396E-02	    0.160609128242188E+02	    0.182628944386920E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.526118043630468E+00	    0.875080619953814E-02	   -0.510333916134337E+00	   -0.295858033334572E-02	   -0.317388464731981E+02	    0.182631358377705E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.676189059501430E+00	   -0.200091792721059E-02	   -0.139117839754695E+00	   -0.714390929190178E-02	   -0.150255224059780E+02	    0.182623952499128E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.493633691810156E+00	    0.103131587166581E-02	   -0.278068181212488E-01	    0.521779321732263E-02	    0.147656795287841E+02	    0.182629242411636E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.831309018091215E+00	   -0.401013939626273E-02	   -0.112315380395526E+00	   -0.783771853295822E-02	   -0.918912949050759E+01	    0.182629331817452E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.112550342977707E+01	    0.718772002510968E-02	    0.353375871098465E+00	    0.116988018214915E-01	    0.328333417398599E+01	    0.182626187672952E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.441735365607692E+00	   -0.964740141279754E-02	    0.869506158578074E+00	    0.388564943002801E-02	    0.420247249639044E+02	    0.182625204196540E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.169783254892481E+00	   -0.894261653519925E-02	    0.109106709397477E+01	    0.110407162517522E-01	    0.493014996265864E+02	    0.182628631463899E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.245645159616051E+00	    0.311649531141165E-02	   -0.581147012029910E+00	   -0.610391394568343E-02	   -0.289755111285827E+02	    0.182646483054327E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.160262820118023E+00	    0.484840349309388E-02	   -0.733235623696023E+00	   -0.726804527787228E-02	   -0.359624895974152E+02	    0.182626485695891E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.224083755684169E+00	   -0.316010987370964E-02	    0.520692255060053E+00	    0.540972622709613E-02	    0.293764682366603E+02	    0.182626321782564E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.284964189405637E+00	    0.656901403345409E-02	   -0.550516820288399E+00	   -0.507377944288511E-02	   -0.282161527639672E+02	    0.182630836837561E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.976422521465374E+00	   -0.131984971369034E-01	    0.872455036491951E+00	    0.126792542303245E-02	    0.418699331927397E+02	    0.182624459140968E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.979797045507385E+00	   -0.157176855856901E-01	    0.108241917247964E+01	    0.435389001520615E-02	    0.573873323574190E+02	    0.182638138404911E+00	    0.600000000000000E+01	    0.111748622150701E+02
   -0.425944462411953E+00	   -0.358896203323957E-02	    0.424620831004208E+00	   -0.205910875795145E-02	    0.479610775480796E+01	    0.182624623050742E+00	    0.600000000000000E+01	    0.111748622150701E+02
    0.487599905586885E+00	    0.112729311084026E-01	   -0.105606409777808E+01	   -0.593829638657827E-02	   -0.481135736341504E+02	    0.182623490562861E+00	    0.600000000000000E+01	    0.111748622150701E+02
